Time(Iteration),EpsilonGreedyLinearBanditTheta,ThompsonSamplingMultiArmedBanditTheta
155,1.2693774171134762,1.3672444350407535
156,1.2703055224813555,1.3559216879106415
157,1.2700991204979337,1.3518544506489603
158,1.2702917847477884,1.3604011347348206
159,1.288397198572343,1.3605643776201328
160,1.2868617501492294,1.3479873051259204
161,1.2858224860016396,1.3487740230512482
162,1.2855840435260006,1.353225404607721
163,1.271080162606587,1.3550268670601593
164,1.2714086549755175,1.3561240290517795
165,1.2764105714315765,1.356956060275352
166,1.270407939854693,1.3574334037039955
167,1.271268089820807,1.3598344188718177
168,1.274566077330049,1.3594225275647331
169,1.265867467517946,1.3573529092181744
170,1.2702164817721797,1.3570739726650118
171,1.271568503251927,1.357409500092595
172,1.2709635661069387,1.3625720811942155
173,1.2787120619330872,1.3614709743327231
174,1.279074660474181,1.356782807429823
175,1.2953721342808682,1.3561422091808837
176,1.2884125316035584,1.3581086750838818
177,1.287277040590935,1.3570926001718029
178,1.2856707832078023,1.3556413056996939
179,1.283533158226943,1.3570512289363832
180,1.2818347039244473,1.3574878233880399
181,1.2780627539651503,1.3609582453994784
182,1.278633576324535,1.3602701657856269
183,1.2778428983872323,1.352969300226455
184,1.2770534453724587,1.3528401861119765
185,1.2796166660422474,1.3577814897162772
186,1.2839265866086689,1.3548318705710058
187,1.2671269405614969,1.3465910657631919
188,1.267177288506149,1.3460303836376644
189,1.273382613616999,1.3334388478626753
190,1.274059120831058,1.3237338853529315
191,1.2723933136316414,1.3219827768631038
192,1.292911441649415,1.319141964060313
193,1.2753280956913935,1.3180186574782433
194,1.2668593352398392,1.3147542599814552
195,1.263989652615741,1.3146196482540717
196,1.2737435049915702,1.3171947848623047
197,1.2746832986539274,1.3122600276660579
198,1.2758618475340406,1.3075728680013154
199,1.2809764958448262,1.3055954799622769
200,1.279775716768214,1.3075838436644969
201,1.277373889555141,1.3065919341575718
202,1.2616266162260574,1.308105032202253
203,1.2673253394315087,1.2814891543988483
204,1.2669361011366642,1.2853758889961153
205,1.2651740563213778,1.2863229476358906
206,1.2524196479554852,1.2864274332885015
207,1.2551987500928612,1.2855448597173516
208,1.2662974219656213,1.2874791641740924
209,1.263556523955621,1.2875965999297871
210,1.2668617362695669,1.2880107796179876
211,1.2706936696281947,1.2890546439723598
212,1.2709973927399816,1.288783730269093
213,1.2705532521393228,1.288048532226683
214,1.272830513100919,1.2854729187341951
215,1.2703264031870891,1.2878022491978223
216,1.2675105113553862,1.28811216414562
217,1.2673451363221075,1.2653667612632087
218,1.2474270605136204,1.2608716389601917
219,1.225836903189145,1.2631374181995723
220,1.2248056193268022,1.2632517392407367
221,1.2380456835716223,1.262626793187288
222,1.2350559953381794,1.261059136163815
223,1.2308863819046265,1.2616866837614398
224,1.2330966575668874,1.253872517774783
225,1.235987098795174,1.2560599699245638
226,1.2324599282236255,1.2465548131417588
227,1.2348201981317692,1.2453610740773435
228,1.2330840431198173,1.2449301454011772
229,1.234761692607896,1.246200070081125
230,1.2268204547592276,1.2447240122207035
231,1.227578509867701,1.2444536181231007
232,1.227999253161801,1.2476571747278122
233,1.229495649584976,1.2479797968055861
234,1.2373693999881,1.2403496803289609
235,1.2298328041270659,1.2410583227792533
236,1.2314878771543507,1.2408054299520095
237,1.2302991190000008,1.238786253128729
238,1.2296145082360108,1.240101887891798
239,1.2299701313198947,1.233170226665203
240,1.2293293189763812,1.2301189968491473
241,1.2462421646927715,1.2296070875857104
242,1.2460279581045666,1.2284720326918008
243,1.2469877603967698,1.2278729817723533
244,1.2475940855097936,1.227939872463563
245,1.2511583343280557,1.2265547230765912
246,1.2469890248742856,1.2267589165236978
247,1.2432148563440006,1.2137296104151472
248,1.2435078556174424,1.2110475487108912
249,1.242810493417555,1.2084930750474114
