Time(Iteration),EpsilonGreedyLinearBanditTheta,ThompsonSamplingMultiArmedBanditTheta
155,0.5171766889888578,1.0
156,0.5174604791001165,1.0
157,0.5174334285717828,1.0
158,0.5174079556121656,1.0
159,0.5173891492476267,1.0
160,0.515685070292437,1.0
161,0.5139266371221141,1.0
162,0.5149139383283917,1.0
163,0.512026524377883,1.0
164,0.5109378036872421,1.0
165,0.5106071288573177,1.0
166,0.5105693480224338,1.0
167,0.49343030816451305,1.0
168,0.49347253231043614,1.0
169,0.4912663613365438,1.0
170,0.4896726486923117,1.0
171,0.4898372659662851,1.0
172,0.49018051152146924,1.0
173,0.4901203780958549,1.0
174,0.48968011369764064,1.0
175,0.4897147750106593,1.0
176,0.4891319054514449,1.0
177,0.4886151331139116,1.0
178,0.4887359802985383,1.0
179,0.4750651217062612,1.0
180,0.47493542561473123,1.0
181,0.47513050138623136,1.0
182,0.4776605833617307,1.0
183,0.4747480552363833,1.0
184,0.4745078661528675,1.0
185,0.47399584560387387,1.0
186,0.47330201474983075,1.0
187,0.47307489497953154,1.0
188,0.4731448461501756,1.0
189,0.4724832580254203,1.0
190,0.4726446569134044,1.0
191,0.47262852787160126,1.0
192,0.472620604059587,1.0
193,0.47271674585067514,1.0
194,0.4727115323705021,1.0
195,0.47275985243145363,1.0
196,0.4725138529513363,1.0
197,0.47260544262763526,1.0
198,0.4726025964375853,1.0
199,0.47278420628878637,1.0
200,0.47212181046348733,1.0
201,0.4711461505613642,1.0
202,0.466204091744652,1.0
203,0.4662722814510432,1.0
204,0.46621523312987234,1.0
205,0.4667466995905885,1.0
206,0.4640593792253659,1.0
207,0.463605836916432,1.0
208,0.46394089033367275,1.0
209,0.46425492044416616,1.0
210,0.46425651510692545,1.0
211,0.46425059774559585,1.0
212,0.4638207745369648,1.0
213,0.4634902588694455,1.0
214,0.46354990826636283,1.0
215,0.4641142402132359,1.0
216,0.46413079817487735,1.0
217,0.46411942927802513,1.0
218,0.4641134186195887,1.0
219,0.46336191279051897,1.0
220,0.46334315297010464,1.0
221,0.46245848466339545,1.0
222,0.4624574827777076,1.0
223,0.4624583981684912,1.0
224,0.45965242371915965,1.0
225,0.4589801322032307,1.0
226,0.45897382787377616,1.0
227,0.4589664089407825,1.0
228,0.458681971698277,1.0
229,0.4584343699653875,1.0
230,0.45844285287040554,1.0
231,0.4585857110615634,1.0
232,0.45825328381319447,1.0
233,0.45825489112038265,1.0
234,0.4581773153391991,1.0
235,0.457159217516758,1.0
236,0.4571373849702269,1.0
237,0.45714905481774454,1.0
238,0.4565632793007424,1.0
239,0.4565685375537285,1.0
240,0.4563166900009373,1.0
241,0.45630755110089793,1.0
242,0.457134341368595,1.0
243,0.4576094150915707,1.0
244,0.4575761406571005,1.0
245,0.4576987771400363,1.0
246,0.45831172002894344,1.0
247,0.4582668412046826,1.0
248,0.4584187637291201,1.0
249,0.45715209171797266,1.0
250,0.457156187934401,1.0
251,0.4566821098711061,1.0
252,0.45632384842299223,1.0
