Time(Iteration),EpsilonGreedyLinearBanditTheta,ThompsonSamplingMultiArmedBanditTheta
161,0.43531448002627976,0.2140453929663158
162,0.4353988324387784,0.2133048282851952
163,0.43541448965945956,0.21349018853461538
164,0.4319509399668956,0.21080080846696844
165,0.4323069281751072,0.2110006962901833
166,0.4314634461656466,0.20734849781099718
167,0.4324562557879686,0.2056649362673284
168,0.43179078431780765,0.20577942267455773
169,0.43284007506803723,0.2035531025161573
170,0.42853230090791616,0.20409153055032556
171,0.42846164145331017,0.20366222346936577
172,0.4284533810860619,0.2035321637109265
173,0.42958162693293617,0.20409237316575107
174,0.4255287859262946,0.20300225232131885
175,0.42347494788760687,0.20261162031898544
176,0.4240724815388397,0.20286017234364753
177,0.4242905104042228,0.20216974139514154
178,0.41576611272479236,0.20245758918986145
179,0.4157660901407606,0.20213906467777595
180,0.41570532289850315,0.2010889637878673
181,0.4130596277438693,0.2008034781068563
182,0.41335443905947794,0.20043314621670866
183,0.4133576004893532,0.19864472434611255
184,0.4148163066596153,0.1993824738224496
185,0.4129809171459324,0.1974069665440314
186,0.4160668227240866,0.19675740860381724
187,0.4135866931788418,0.19620987715021213
188,0.41200584260167217,0.19580828204559103
189,0.4120136197586158,0.1954969408168342
190,0.41227814387996203,0.1951479528354328
191,0.4122896843563992,0.19555344096777377
192,0.4122719777121107,0.1918111237423405
193,0.4122748317552062,0.19160750524269893
194,0.4123489336706546,0.1918382218990452
195,0.4123348239041686,0.19080465001181157
196,0.41235654525209886,0.1907418524757099
197,0.4109446298282572,0.18992261245192882
198,0.40820450528015534,0.18983927843937548
199,0.4088921594115128,0.1900645603792858
200,0.4082804356646285,0.18934958651211967
201,0.4080521707791041,0.18859737395394888
202,0.40831143635433137,0.18829985925902107
203,0.40506477139348707,0.18895187908220196
204,0.4048451349272952,0.1885962424647228
205,0.4048350967378508,0.18804206834674828
206,0.4052170665582097,0.18678548806424058
207,0.405384401295496,0.18549788871195622
208,0.4042542239643304,0.18756981281516544
209,0.40387703502855327,0.1870813668270224
210,0.3991064279331617,0.18724531496703367
211,0.3957067458277058,0.18648251162377266
212,0.3955681590757191,0.18664348727482932
213,0.39383726907549776,0.18671236737699254
214,0.39343033401063005,0.18599216341626706
215,0.3927418662253891,0.18566220131368769
216,0.3930572981588233,0.18599231782849804
217,0.39336941839668593,0.18579256565308006
218,0.39336790864275173,0.18568256683267764
219,0.39027035387837067,0.18511986360210914
220,0.39029029103217006,0.1847680150125596
221,0.3892287889208735,0.184702849083424
222,0.38926916453725063,0.18473411202250073
223,0.38926804490627176,0.18460789265370958
224,0.39515387645219013,0.18441676489129477
225,0.393937929740629,0.18418412474992313
226,0.393932899140788,0.1832424803175597
227,0.3938261365426556,0.18303161346151275
228,0.3915753764028474,0.18240976157777442
229,0.39114237426358434,0.18243877349444185
230,0.3913453581541445,0.18296200888907282
231,0.39066758787928185,0.18313216604652158
232,0.38965536737254297,0.18347667912084517
233,0.38559359478673244,0.18300678553117683
234,0.3852180141212743,0.18280945748244432
235,0.38376800284009743,0.1825154348001094
236,0.3822518140088104,0.181611145581966
237,0.3819386615946654,0.18142258188688298
238,0.38141099447952537,0.1816048815376671
239,0.3815086057320369,0.18121573144369205
240,0.38288333212983866,0.18171363011377586
241,0.38220637788921163,0.18017918650579073
242,0.380210310216071,0.17950062946364712
243,0.38026556299086234,0.17905442871128344
244,0.38026809519199667,0.17908088715092238
245,0.38026784336816305,0.17917409083480051
246,0.38021828089179593,0.17952784205124755
247,0.3803333785591258,0.1792717017835935
248,0.380332031157301,0.17915881898769642
249,0.3803295598906797,0.17797095836132062
250,0.37120862622531825,0.1774101969009597
251,0.3710802844568599,0.17743917974791718
252,0.3710781158853671,0.1775370466101211
253,0.3707674491089089,0.17709897220852963
254,0.3709139113350258,0.17636135752873647
255,0.37024266403390926,0.17690624976247288
256,0.3687593710563701,0.17599183056395812
257,0.3678249451477662,0.17417061063880962
258,0.36747233946452595,0.17355949202345772
259,0.36707008319680623,0.17441295538800441
260,0.3665651550374601,0.17476992404596803
261,0.3683173385221227,0.1744079694374491
262,0.36982145072611344,0.1744869888263588
263,0.36979795615373173,0.17454447298676629
264,0.3690907917169194,0.1740155444182387
265,0.369090581494565,0.17259876548227787
266,0.3694118268373842,0.1727805928744191
267,0.36941382717581683,0.1731026513917761
268,0.3695249065749082,0.17219865913846194
269,0.36806916317053595,0.1728124057919497
270,0.36807778207878517,0.17226429239983715
271,0.3680377744321581,0.17296770574556045
272,0.3663140078517044,0.17142463869002303
273,0.354724915538673,0.17088019963607218
274,0.35473032666294835,0.17209387767987153
275,0.3567076090154774,0.17298604975193774
276,0.35652088610651755,0.17313589150224717
277,0.3565171302884377,0.17370056357642524
278,0.3587395993515309,0.1733164386143636
279,0.3548671624832606,0.17318831731350143
280,0.35473627603350205,0.17305531129118956
281,0.35261265702577027,0.17313725082710074
282,0.3524266999833823,0.17281245181586175
283,0.3445444063988745,0.17413200705154075
284,0.3448937546141592,0.17443667474616004
285,0.3447918394454785,0.1740338672038164
286,0.3446930530084295,0.17261973457838478
287,0.3441866465812738,0.17294424099335307
288,0.3441876231034756,0.17185199964623882
289,0.34407308614668447,0.17238950145128157
290,0.3441369186982791,0.17289355615795304
291,0.3440861648133668,0.17215326006846374
292,0.34404757594230856,0.17103868991610618
293,0.3440459663164013,0.17060669367550338
294,0.3440174204591068,0.1703795295759779
295,0.3439257875061474,0.1695956015985089
296,0.343940988704275,0.16910387025900356
297,0.34336326661793337,0.16911706858989026
298,0.3424913950612577,0.16935487198527963
299,0.34248280603049375,0.1691405696104852
300,0.3427900400388742,0.16910546011927102
301,0.34204177364277333,0.16819717821588093
302,0.34159035824661166,0.16732424837640464
303,0.3416062159747398,0.16654597065143759
304,0.3416889075840124,0.166885680976974
305,0.3412370726821311,0.16691960940170797
306,0.34098543743714216,0.16687427720853096
307,0.34098238344944354,0.16641904362911966
308,0.34093410878531094,0.16559092224211852
309,0.34091857730872305,0.16464409195087168
310,0.3410669356539223,0.16497547435337928
311,0.341148440759275,0.16491418606113797
312,0.3411215140454525,0.16490162337746944
313,0.34014550122004067,0.1645657507450466
314,0.3389507481333104,0.16436205279781402
315,0.3385296095542637,0.16329603424985129
316,0.33811305744763687,0.16210754893618323
317,0.33685502147177604,0.16160950053460058
318,0.3382583066741394,0.1615638558029641
319,0.3384436050700647,0.16173162206308062
320,0.3388275269364137,0.1623721344845862
321,0.3388709812369925,0.16279389539922665
322,0.33887118642261954,0.16259641588060197
323,0.3388707570886368,0.1626791253519972
324,0.33864322941278224,0.16217186271497067
325,0.3386480309674463,0.16266934099347696
326,0.3386463540300311,0.1627514136878513
327,0.33984378226718176,0.1630684846104349
328,0.3360895823761914,0.16265973443062248
329,0.3360461555623779,0.16333003433068077
330,0.33619294115394827,0.16332086346416358
331,0.33529595316915745,0.16278558696954434
332,0.33229069444581255,0.16229652362747504
333,0.33229318579090567,0.16259925611009654
334,0.33193096266792105,0.16262499292479507
335,0.33204610536829837,0.16269531424314015
336,0.3328737239153061,0.16249701416623824
337,0.3329466330853298,0.16269954186065486
338,0.332875530135082,0.16269127304982584
339,0.3327441157353909,0.16287620928764746
340,0.3330319488847494,0.1640402786035285
341,0.3325094819717137,0.1625455298407985
342,0.33143752377552455,0.16226276131701844
343,0.3317223381526274,0.16167710492700454
344,0.3317211112055748,0.16165618683260627
345,0.33179948030391837,0.16167382964380175
346,0.3310245143988989,0.1613159266353685
347,0.3307865395821762,0.16145625252588236
348,0.33076865766161445,0.16147465214111964
349,0.32956592839335236,0.16144137537608338
350,0.32664515560638724,0.16096102431608203
351,0.32683805272664557,0.16022750909975095
352,0.32687816821086557,0.16106061412743133
353,0.326378435483095,0.16101315487483353
354,0.32625064941444076,0.16106888603164582
355,0.32630143569860337,0.1612291759125381
356,0.32678730277507223,0.16090074158032797
357,0.3260787429148841,0.16078735582724477
358,0.32612459334379673,0.16049855709348654
359,0.3259059968151327,0.16043075528442646
360,0.3259055761102103,0.160268318765942
361,0.3259038304594299,0.16032893559033468
362,0.3259045269162933,0.15992928977983473
363,0.3253547484905178,0.15945532479197005
364,0.32511206220977296,0.1595634207507454
365,0.3241481662511719,0.15897021282191653
366,0.3246104576565636,0.15868774654418377
367,0.32462448457307996,0.15811862506713284
368,0.3244820880345015,0.158057751441532
369,0.3244797328134044,0.15880912356534788
370,0.3247568041979557,0.15886717494242703
371,0.32475721465655744,0.15915362348973572
372,0.32458882364048336,0.15987874573105948
373,0.32458940783923335,0.15931584659419623
374,0.32480423184933915,0.15959676988596683
375,0.32479748485633364,0.15867520273589586
376,0.3247911984197625,0.1577326093461279
377,0.324795247682341,0.15753728407092107
378,0.3246397781669691,0.15740872513349569
379,0.3254995548569225,0.15791905171390214
380,0.32520532491635257,0.15778338807514386
381,0.32507493559694145,0.15766521388425037
382,0.32468022881962794,0.15757778128120423
383,0.3246048570854192,0.15769222956092588
384,0.32335028967883406,0.15636064974514483
385,0.323323811150048,0.15485509079038506
386,0.32332458972608724,0.15416999123896186
387,0.3218142826945406,0.15420232977360365
388,0.3221810855757872,0.15279880402218451
389,0.32218158843582095,0.15233990258581684
390,0.32219761217971904,0.15227553187890233
391,0.32220006882038726,0.1522362366603453
392,0.3223406120313105,0.15249332240461447
393,0.3223395895712208,0.15250131114534846
394,0.3221786893392319,0.15281537338636828
395,0.32217842550242587,0.15286793845601207
396,0.32256643414253866,0.15295646670908397
397,0.3223479359879356,0.15243856184859852
398,0.3217278264448008,0.1526890066977289
399,0.32167640775883566,0.15315617930991338
400,0.3216039827949201,0.15292859045405277
401,0.3205055822145368,0.15261685246658438
402,0.3203284488498851,0.15200912912638848
403,0.3205600164446979,0.1520886876569829
404,0.31977186105779887,0.15184073151363756
405,0.3197712044744704,0.15177941965003292
406,0.31957985383020776,0.1517777898230326
407,0.31974573043871657,0.15159300481230908
408,0.3196811308313295,0.15170123383100834
409,0.3195766906279425,0.15181611321218663
410,0.3195763898891629,0.15170635887222478
411,0.31957670839615204,0.15147644852530906
412,0.3195768054598397,0.15158154068114962
413,0.31776322138057056,0.15149045015088922
414,0.3182465508341077,0.1514176798425783
415,0.3148931747475772,0.15134547368662246
416,0.31436163325583477,0.151500072928567
417,0.3143632599692847,0.1516427059636148
418,0.3143556794298511,0.15154551567380836
419,0.3143797356793328,0.15148734713564166
420,0.31418655216006475,0.14827471765697578
421,0.3141948576485778,0.14816076152309363
422,0.308766932934264,0.14800761382846864
423,0.3087825642666616,0.14832118907179834
424,0.30779692175624657,0.14701468780171634
425,0.3061679723824197,0.14689370982368843
426,0.30524926959648047,0.1467101401132806
427,0.3048887944622628,0.14717108079147218
428,0.304888332396337,0.14661680903587532
429,0.30491599720534496,0.14640162428916964
430,0.3049670545690228,0.14649597688091814
431,0.3049638160861773,0.14672027611782398
432,0.30496261891111637,0.14707771909003733
433,0.3049654424033811,0.14678851981814162
434,0.3064913522594743,0.1461811699156918
435,0.30652508706068726,0.1469054969219959
436,0.30656071218278735,0.1468971507213928
437,0.3066026146820902,0.14636162190055213
438,0.30688414791910773,0.14617901792381544
439,0.30622040580985044,0.1464598776580976
440,0.3062216019666353,0.1464878743462132
441,0.3062197376034839,0.14650372928003547
442,0.30381968478057875,0.14618323146179069
443,0.30407429888078924,0.14557244043968792
444,0.30407566769332595,0.14588535723311652
445,0.3040910762843084,0.14593624045512904
446,0.30405966353623237,0.1457545355423519
447,0.3041081753104227,0.14585677880535325
448,0.3040217672578878,0.14561827599811544
449,0.3040176928056494,0.14481222526417487
450,0.30367106826646395,0.1445500139082804
451,0.3036540162064083,0.14389663058126087
452,0.30344681151636654,0.14376496644584674
453,0.3034474066553203,0.14371191452221277
454,0.30362017749184517,0.1439442148292903
455,0.3025881575382533,0.14416829153797397
456,0.30202672053218793,0.14412484380295063
457,0.3015932152191167,0.14411438180957323
458,0.30180204386252724,0.14385904414445944
459,0.30142486920527833,0.1444696566611309
460,0.3013626571426899,0.14411718425465875
461,0.30097991347376596,0.1447076790863638
462,0.3005627658844374,0.14447889988928297
463,0.30079635496829804,0.14403737481798795
464,0.2971061063397609,0.1441257056408364
465,0.29653744781789604,0.14479795306107923
466,0.296616226231542,0.1444878178412891
467,0.2966161930803769,0.14404212947577433
468,0.29493951597773865,0.14378439702816043
469,0.2949393741333381,0.14362163018827084
470,0.2949578740737419,0.1434357704052626
471,0.2951212976861625,0.14366000128918371
472,0.29504310360929686,0.1438982008561152
473,0.2950445623494879,0.14325111835401588
474,0.2950441438544041,0.14226224629979578
475,0.295101119375686,0.14201044925967718
476,0.294690354108504,0.14208260426504443
477,0.29380531622010675,0.14187662500034565
478,0.2933010750889794,0.1418045413021441
479,0.29330068043906465,0.1416552022016167
480,0.29329959688436225,0.1409290553790376
481,0.29329924642854444,0.1399765093126257
482,0.29329108687841743,0.1394900375754017
483,0.293819847846512,0.13964460993132408
484,0.29366375542923717,0.1392169953466008
485,0.2939144611848993,0.13912231181868498
486,0.29391333581706347,0.13907749131096767
487,0.29283190370812034,0.13921252342071475
488,0.2928306775481656,0.13929985206687184
489,0.29265295202089747,0.13913418944428266
490,0.2926761452555183,0.13974467146516853
491,0.2926776623562837,0.14005347488434272
492,0.2926849580617051,0.1396493561521209
493,0.2926864551480851,0.13951806709365971
494,0.29268738953045526,0.1388464248439089
495,0.2926875560519663,0.13877896194767167
496,0.2926867171078021,0.1388597501180227
497,0.29224608777615374,0.1384260319434007
498,0.29212045903505696,0.13836324674188474
499,0.2921199246734759,0.13732581680873882
500,0.2931749940958592,0.13713464635249287
501,0.29317572668717107,0.13701234208246466
502,0.29228329508354256,0.13714533854903496
503,0.29228186258870986,0.1370616010984283
504,0.2920021610796346,0.13673803179405325
505,0.2920024910628291,0.13687915815549054
506,0.2920400987867586,0.13688409789136557
507,0.2911940972608226,0.1365996545733437
508,0.29053811301751686,0.13615967160992673
509,0.28972694285464573,0.13554378027683886
510,0.28999017891282597,0.13560307907574184
511,0.289990476692391,0.13547128742470282
512,0.2896539685570923,0.13540971330889293
513,0.28965365303528506,0.13536163470566792
514,0.2865826207690721,0.13540743165945904
515,0.28677703691763595,0.1347649549670392
516,0.2866592701632812,0.13467203932110874
517,0.2871264585219473,0.1342845100940262
518,0.2867763299837234,0.1343961012216079
519,0.2859751517810526,0.1345244559558563
520,0.28598984158671537,0.13449142976856562
521,0.28614787385170076,0.1344717394093582
522,0.28614729687033535,0.13403907697172238
523,0.28594812312603624,0.1343613232997384
524,0.28594668454714706,0.1346376452873412
525,0.2857354507755464,0.13452005064809586
526,0.28549794697585573,0.13367424481739262
527,0.28513494994535127,0.13336534206773148
528,0.2846840670446964,0.1333786666277536
529,0.2811001997281676,0.13268563664447333
530,0.28092088967653356,0.13288871991209747
531,0.2809170820017205,0.13215537798608232
532,0.28096796753257636,0.1322223669383024
533,0.28096828238616195,0.13185646390260608
534,0.2809541861713938,0.1321217521839296
535,0.2808906790493834,0.1323295397883975
536,0.28134052077911553,0.13225791902949888
537,0.28134252428202816,0.13206738585043454
538,0.28171484215656284,0.1322561856760725
539,0.28171547598896324,0.13207371886815295
540,0.28171583756728796,0.13204206563747514
541,0.28170171333989935,0.13202390195245703
542,0.28171088112955706,0.1317832212768038
543,0.2815419831971394,0.13174189380065068
544,0.281539317034728,0.13158656835528
545,0.2807241693602337,0.1317581481572541
546,0.28079373781902456,0.13171047556229487
547,0.28079415916034706,0.1311963373361284
548,0.2768498185276088,0.13150562240916008
549,0.2766631372469871,0.13174045413677019
550,0.2768161389606272,0.13094040708088125
551,0.2768109975123295,0.1314701500428922
552,0.2750769031179382,0.1314314765030469
553,0.2750764249617569,0.1313033869990618
554,0.2751230333722521,0.13149191722312978
555,0.27473241965097506,0.1315672230429788
556,0.27473172957110903,0.131735414932372
557,0.274001323253306,0.1316648149508482
558,0.2731057179679076,0.13151874379176892
559,0.2730672444001838,0.13133243900868485
560,0.27306632170272865,0.1312670897851633
561,0.2722736391493042,0.13158243792656477
562,0.27221737867072593,0.1313919557829752
563,0.271120402536196,0.13145890865060927
564,0.27107392831644783,0.13146482340242144
565,0.2710744214505664,0.13133036243442128
566,0.2641295850253367,0.13152643652577958
567,0.26347041424304823,0.13135319647225144
568,0.2634712760712297,0.13164070413955667
569,0.2634713339907575,0.1312065766951552
570,0.2631182353211028,0.1312572923374496
571,0.2630384939391318,0.13167363997363188
572,0.2628634458697715,0.13177171956409775
573,0.26340574086193164,0.13182778139077414
574,0.26342003129339814,0.13160903157098994
575,0.26341986723499955,0.13189358678203938
576,0.2634207047930498,0.1321373069323303
577,0.2635612576478286,0.13241797014306292
578,0.26353823914305197,0.1330375494741983
579,0.26079174361596136,0.133124941721737
580,0.26018946576550706,0.13294665092779487
581,0.2602147619759047,0.13339351979205996
582,0.26022570485319685,0.13343282158977168
583,0.26042780882275435,0.13339302472227946
584,0.2605374577012201,0.1337375754077383
585,0.25967889159112734,0.13375600521315437
586,0.2598147884740401,0.13362479813074918
587,0.25963655824246795,0.1335958427467636
588,0.2605299127867457,0.13380525450994063
589,0.26053146671890487,0.13383420278848196
590,0.2607611141827141,0.1337141571593798
591,0.2607339315397579,0.13363156084677696
592,0.25888057434232625,0.13350518155319155
593,0.2588933770148814,0.1326826951973236
594,0.2588935526568798,0.1321544113086327
595,0.25889254167288067,0.13210116602894229
596,0.2589381598280261,0.13177638764446245
597,0.258794760935141,0.13161929964440175
598,0.25880879239472276,0.13149788301759718
599,0.2588075445319286,0.13150718253540722
600,0.25876246584147156,0.13152822907414372
601,0.25876377748936236,0.13150477072868325
602,0.2587007106145118,0.1313794886106114
603,0.25840840746994714,0.13099405097294195
604,0.25840919682977476,0.13103128071401862
605,0.2568779863977626,0.13090291101252763
606,0.2525190802453342,0.13064333597041125
607,0.25105394441540324,0.13075116862307506
608,0.25207421928081797,0.13019577431881424
609,0.252075356326955,0.13055437257662617
610,0.2519550052302183,0.13090182553183102
611,0.25192340907611077,0.13082969574464698
612,0.25213224037931237,0.13048064408632393
613,0.24947380195081714,0.13050002766602486
614,0.24948309249085576,0.13029222990687891
615,0.2494824637255991,0.13024431568885786
616,0.24975151837978338,0.13002504543307877
617,0.24971812291613374,0.12908566981885508
618,0.249717037955311,0.12853134706981076
619,0.24958982838282334,0.1284558860207273
620,0.24801295675403345,0.1284521229305921
621,0.24774910853704898,0.12846907466272267
622,0.2477492591525971,0.12846575635205834
623,0.24765575996742578,0.12818049952156824
624,0.24743604710103173,0.12857783557337216
625,0.248053961206722,0.1284085281075246
626,0.24822395374047063,0.12895732431245005
627,0.24798448097749373,0.12891825213606678
628,0.24798485484143748,0.12913579887413545
629,0.24255465509710444,0.1291176699879549
630,0.24166816222184268,0.12827513095504242
631,0.2419139696923776,0.12811082265178414
632,0.24191455597515893,0.12739916675147803
633,0.24190291692195812,0.12768297680431942
634,0.2419036287862817,0.12736559289090515
635,0.24190383378062297,0.12725781227369434
636,0.24167137715011,0.12726539695621097
637,0.24167123597154316,0.12683265203320992
638,0.24167211799320984,0.1270220217114089
639,0.24167192021916395,0.12688410173165615
640,0.2416351917497377,0.12697843858993968
641,0.23975195631624663,0.12677856333215326
642,0.2397512826468983,0.12587730327112484
643,0.23834989082987054,0.1258309011766771
644,0.23658789745667685,0.12591520473511927
645,0.23635713320880072,0.12589917250466942
646,0.23644741389013832,0.12573919342197953
647,0.2317174081314254,0.1253318298514776
648,0.23171771525969284,0.12537141735185572
649,0.23167038427272385,0.12526124223119947
650,0.2317088818371657,0.12561792944221203
651,0.23157495312770554,0.1254822124241884
652,0.23186438381727453,0.12571689529337093
653,0.23186370375838566,0.1258240444257548
654,0.23186333740323758,0.12547611359392935
655,0.23196341775842724,0.12579117282242122
656,0.23196138445370199,0.1258805932394182
657,0.2319614405420573,0.12580363515006399
658,0.23138065035884708,0.1257906047185284
659,0.23105410019316447,0.12551455462749822
660,0.23021374433173875,0.1252586439354484
661,0.2302139567673544,0.12529167917957648
662,0.23021217194782867,0.12496818286618835
663,0.2302121196445852,0.12511510583771115
664,0.2302126667980188,0.12511903668154298
665,0.23021246373479123,0.12481942221992423
666,0.23032876744433767,0.12495366120108223
667,0.23032866820740763,0.12503881860688798
668,0.230326444441725,0.1250747080809872
669,0.23032717113715334,0.12542574909485268
670,0.23032743369457725,0.1253992186712038
671,0.2309446850870867,0.1254445587872166
672,0.2301793513030444,0.1251897265421477
673,0.23035320621675798,0.12521357279655543
674,0.23024023660550735,0.12519091157490464
675,0.23071512368803168,0.12549153373438926
676,0.23071564709922568,0.12554117659519962
677,0.23071508238248342,0.12547419710030425
678,0.23076329346592456,0.1253913977825736
679,0.230706398726843,0.1257844307869846
680,0.23070780682564682,0.12543273174014719
681,0.23068133420757514,0.1250520549176117
682,0.23081714814274515,0.12502165435843504
683,0.23097821500043242,0.1249543153524842
684,0.23097801704792492,0.12495995432112834
685,0.23121442942190013,0.125014275492868
686,0.23121450888256914,0.12485636106760993
687,0.2311497391127134,0.12483959425261855
688,0.23120771855925065,0.12476635165793906
689,0.23139190783905642,0.12462585703936471
690,0.23135446048118674,0.1244787421922188
691,0.23133574678044608,0.12415406170532442
692,0.23135345685050918,0.12401037293315822
693,0.23161403210237874,0.12397286036253537
694,0.2317300109102301,0.12448163376869795
695,0.23148627163338378,0.12424623953574435
696,0.23148618618447075,0.12412179364893525
697,0.23148587741817872,0.12395750832973591
