Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
35,6.782824248785111,6.727188797451508,9.421898467407175,9.964974443358148
36,6.956950515905554,6.888135662250116,9.748162185610566,10.300250839903141
37,7.116044427000503,7.046590168237344,9.92184575468437,10.586210945880442
38,7.258348500962451,7.138833781055062,10.196222815078267,10.734052074283424
39,7.380938053015778,7.304047668930477,10.38995388220554,11.137221405296204
40,7.5820499697593124,7.400244802756383,10.718141280133327,11.432823762629369
41,7.6593134270919325,7.501769211560346,10.906347349661782,11.696056967123205
42,7.888950710327857,7.593358942824702,11.079360514407304,12.074152353504443
43,7.987121835392183,7.726281241905257,11.38275558117621,12.330633580435345
44,8.087206731940332,7.9475431836013914,11.65197385566967,12.67355891477786
45,8.319711636121852,8.179841437152099,12.003241830182034,12.95329418637688
46,8.457335630982636,8.206293568028695,12.314751174026366,13.180908461492496
47,8.588895051010747,8.332388376550503,12.546296381286407,13.446054777328708
48,8.757605039833592,8.507425194429992,12.821208246867561,13.709167292349477
49,8.858761243360753,8.665299732264447,13.179333879647459,13.894362795632357
50,8.975508550532684,8.81736040549735,13.4699076332064,14.171899970711337
51,9.113005975128655,9.02671581785625,13.720937254280221,14.476950027642246
52,9.329702299554778,9.182761290103675,13.908934039182375,14.797843417237411
53,9.52269307583897,9.445195393333517,14.224403516661166,15.118918534888802
54,9.714019176394508,9.512127946005837,14.463756748593577,15.38995434026468
55,9.937957583950674,9.631795366401917,14.728083891406097,15.659900626382656
56,10.039359702460324,9.844361718239064,14.864026509104685,15.81751834634721
57,10.230661718726564,9.965500361526537,15.195942083106681,16.116111422255322
58,10.358762693098303,10.09328948450241,15.50555627862155,16.27799769858918
59,10.577506425280797,10.226201751354356,15.773196015912854,16.469894280654387
60,10.73455071182588,10.37777351149878,16.02050606758612,16.70716123297671
61,10.924573877777783,10.498531173192925,16.30814449267511,16.96617271603885
62,11.116619085414717,10.694544341907989,16.532893539980837,17.292060536838928
63,11.19452494779283,10.896977433773039,16.724780491296237,17.59055579229357
64,11.330454297541756,10.94814672271868,16.969780185966762,17.793733824409227
65,11.444558819116795,11.115578811430908,17.261598525353623,18.014847741456006
66,11.565193080956146,11.27361305938734,17.542209800237917,18.270966432109258
67,11.66315015667892,11.368506822052474,17.70734910143121,18.555565064439847
68,11.784378178334943,11.54304979613415,17.96339123917131,18.8480488557911
69,11.88977724165094,11.692061724302354,18.183786200428944,19.069490002578075
70,11.999709182909589,11.83757713814563,18.369678148980338,19.138786310595343
71,12.052440097097579,11.886239762027595,18.635958979796317,19.32541521361621
72,12.115364752812377,12.042346527402568,19.017000256246114,19.621735383855523
73,12.218131638624902,12.269895130492284,19.38281346516485,19.813033000187435
74,12.319012817874077,12.339416901652806,19.67201085171295,20.163948724978347
75,12.360072366661626,12.52611248569919,19.89509647767442,20.33071703446632
76,12.508782683055774,12.532843919795486,20.257255722917158,20.62618006565279
77,12.54591648868335,12.683522225731156,20.48100866355459,20.88038264740137
78,12.694015970020677,12.75226557470751,20.729600269872954,21.07221919190296
79,12.761104718570738,12.839678174230997,20.945387860170815,21.298656856676807
80,12.87282504255472,12.933873850257607,21.118757244237543,21.47993312764175
81,13.028153492051302,13.051521192183355,21.372354728527366,21.62042968506754
82,13.158613584102984,13.230428194218836,21.5943881036263,21.890408716892956
83,13.232324577096483,13.315049860844624,21.839992712620653,22.14235214846068
84,13.294660480404977,13.449701421096231,22.121878346316635,22.360935180469966
85,13.409628474698962,13.557478521232989,22.28244123690946,22.58126315818681
86,13.584850309792836,13.601643409669833,22.645664435405894,22.860722112800175
87,13.634215631420995,13.695289523193887,22.844572972310598,23.06813415471171
88,13.732386770717856,13.860415319145407,23.069794005938586,23.290622366604925
89,13.90229262891612,13.898197852260537,23.20525541876678,23.556172765918795
90,14.100385812359718,13.946041154340406,23.396625139182763,23.873107109593665
91,14.185448080641184,14.007983511394391,23.67263176747198,24.17783007246371
92,14.320973317904759,14.0970791177734,23.878522317381275,24.43175644057127
93,14.348821188056576,14.179704946974079,24.106987551881364,24.664118419268423
94,14.420658995430585,14.275181067328608,24.282421028017215,24.85065224073814
95,14.473158978725484,14.366072503043451,24.641005983734964,25.089193294926694
96,14.631921474878917,14.46876928594198,24.856613434963894,25.25344074663908
97,14.749801292553874,14.691216861552004,25.016974726392622,25.49440976524735
98,14.879157790398073,14.815129670959589,25.319417377625335,25.735712312481002
99,14.91801653253241,14.941720891681332,25.461928273509756,25.931042180536103
100,14.976965018897536,15.068125687271726,25.730809180658884,26.021214236400816
101,15.083244668495155,15.179563868827305,25.88069148557282,26.260587980610033
102,15.215053217114189,15.27580380259234,26.158456366235004,26.57547437742955
103,15.317884824627535,15.283924384224523,26.40121315935852,26.82557944997012
104,15.364665585418956,15.344289356930165,26.66983435952025,27.015883777348193
105,15.424882683556978,15.463631898267787,26.87074415939016,27.186282832966167
106,15.492543030340148,15.54727616661369,27.103221674271204,27.336789361772496
107,15.630847052251383,15.584568910253818,27.362941851207943,27.528655708374185
108,15.692364754784625,15.651118899224064,27.57958223134097,27.741806142924645
109,15.758589453451004,15.89268060640689,27.8799900934035,27.96184736853973
110,15.83998695159533,15.92724982015917,28.162373420517277,28.180993045379473
111,15.973894924962787,16.057767157400615,28.435657461540615,28.342649281441606
112,15.991693076574881,16.093892500255652,28.657158869944546,28.609342804438352
113,16.116540101295865,16.16132891140047,28.802061297545,28.82251430582425
114,16.155339340491217,16.26538397084437,28.956655756419803,29.085044216476756
115,16.229329362972624,16.378960724127644,29.100198781724423,29.36870932062257
116,16.287259389861752,16.434734309363563,29.361591905562058,29.5478578512705
117,16.405595108715076,16.53085615465921,29.562156265987078,29.758394302687673
118,16.46049757062084,16.614138230385297,29.800762162250162,29.94709889836268
119,16.568165465845997,16.808102293592896,30.072537853425864,30.0465185907786
120,16.651612130837098,16.82916376654338,30.35869162570894,30.22300786503623
121,16.704027031366316,16.832010847185565,30.59251147978717,30.444940649835047
122,16.89677939092484,16.871713315129647,30.785707089406117,30.69377195519196
123,16.93518152899865,16.907726206067913,30.918723681558806,30.81964906797423
124,17.036500270782966,16.942978362761064,31.166573557847318,30.9736713497742
125,17.09630852114241,17.03715008969062,31.246213525578646,31.15312569038075
126,17.159993196820235,17.045270671322804,31.358405645532788,31.472476454647
127,17.257573080799723,17.078378381992934,31.56739724672031,31.69314251657594
128,17.306216425500054,17.134372955084764,31.74291241982248,31.889796001350213
129,17.424694041152424,17.18307099403632,31.923497782640702,32.16973145901099
130,17.51058402788866,17.210336998664857,32.216509725696696,32.341473166251355
131,17.62908558942261,17.337375884995684,32.39725903909882,32.539404711143916
132,17.65993372132584,17.403740433535745,32.563695172557985,32.72249146625075
133,17.66285382543153,17.468945843556806,32.81508439308683,32.86696811220827
134,17.684847409779522,17.57223762396881,33.045558944525204,33.080909091227355
135,17.730269305522416,17.680216571418136,33.30436981157898,33.240772171498236
136,17.786491529502054,17.736365728232567,33.50632056141346,33.433546809245975
137,17.813059423129683,17.7547029414695,33.678471253072246,33.64752649213902
138,17.89136325138626,17.804415824476877,34.06913160818688,33.837084530410614
139,18.028902097285936,17.84445645685839,34.33397506207839,34.10291049809287
140,18.069026265686727,17.91670108172951,34.646407259717044,34.34893689560962
141,18.10235335859777,17.99382363484195,34.778704070068336,34.548690831305876
142,18.174060298458194,18.013077510144992,35.034157979568604,34.764086651551324
143,18.27616115920937,18.067892052424153,35.17267975681675,35.03216794770376
144,18.359784799422233,18.21079701118605,35.45490273584369,35.2158308515033
145,18.45620747960421,18.320599214330894,35.76565153486693,35.39436233313104
146,18.51335250303985,18.39896549408212,35.862161134926424,35.625723540155604
147,18.66095359217054,18.451646520845,36.05887263895087,35.96953985481557
148,18.66095359217054,18.592972605922245,36.351092627987995,36.10561065341197
149,18.823329612624295,18.695675135960347,36.47429134851916,36.354642038716506
150,18.838754162250954,18.750275091293208,36.59096637493699,36.58401144918261
151,18.87475392307107,18.80495259412077,36.77924895163938,36.81309087286847
152,18.938290356524437,18.89505021432335,36.98877402844141,37.03793258173313
153,18.988944666492422,19.016935635905103,37.2110065200411,37.287223837770256
154,19.047085237453565,19.13235057114697,37.59813230015312,37.572131694573834
155,19.158955354192653,19.21069922553844,37.90701630175803,37.78273416780586
156,19.20841479878371,19.240997184833972,38.027156552420564,37.9422581036641
157,19.31937438033453,19.318110230154506,38.27604664973518,38.18049845820437
158,19.432055415704312,19.488566245337093,38.60174687271173,38.34995503607915
159,19.588565276208662,19.570737502683105,38.7671507997537,38.50190995906093
160,19.6386786840934,19.692472791246455,38.9903402424343,38.64411235418906
161,19.74150791057356,19.811250917496793,39.188386148526554,38.76652992909537
162,19.79425466140029,19.946736170643465,39.49603355299687,38.94106800242311
163,19.893725959098706,19.969702028424447,39.696636950126205,39.10503081079217
164,19.905562169356465,20.040029392092404,39.845449926109396,39.40698392784384
165,19.964890995430455,20.211483279366764,40.03156951317509,39.570221165949604
166,19.976522541546228,20.230931028669087,40.150670962201914,39.709085842394664
167,20.010618428151957,20.342256928650574,40.4296535089379,39.96494871716694
168,20.039538090825708,20.356570361539642,40.696531074204536,40.14274646369088
169,20.09269344802724,20.417905563424704,40.93585567610949,40.389847412245956
170,20.12965425557183,20.499500072797893,41.143259719101046,40.64934014662709
171,20.132501336214013,20.54768300522202,41.376228757540524,40.89445637062266
172,20.21599001143759,20.557790001652542,41.61110021730296,41.15440003213797
173,20.29015715261817,20.6402508386822,41.93143439651417,41.48408372019819
174,20.318456143764433,20.665780516659886,42.17869483991833,41.72683821837343
175,20.54435623879529,20.680035197483264,42.34567717565547,41.922252342215685
176,20.59262616201719,20.72445768111082,42.60119419799215,42.15689366431854
177,20.597007393577794,20.789176582241407,42.82510915368805,42.41216663415135
178,20.684253846457075,20.905304559628146,42.97780781852814,42.63493934277248
179,20.71268938014854,20.938157090391417,43.00735050748047,42.75493775952444
180,20.759327494715336,20.967839566497265,43.20637950946875,42.93992049648629
181,20.82584780453201,21.01726540996209,43.35342113724972,43.13834836313772
182,20.901565656681548,21.09245295144288,43.55877374143539,43.35990416856758
183,20.90448576078724,21.095411649773208,43.72083674298505,43.524561522146186
184,20.941413914574092,21.144831772205656,43.914003759354785,43.72700559812925
185,20.97981199789508,21.185856518004865,44.209883615480365,44.00463745400731
186,21.028914263428952,21.1893674516743,44.50853836496785,44.125937850050654
187,21.105106259637605,21.317608656283422,44.775102678617436,44.388195625437554
188,21.201184298241536,21.354039937126405,45.187535215875144,44.55397677132977
189,21.346122688960662,21.497279387485857,45.466840508056144,44.755092914560215
190,21.43490692596618,21.574509788799368,45.69071327297796,44.94986307947609
191,21.50088323288668,21.738506204592856,46.08519873363686,45.16507819937131
192,21.60915622540357,21.80954458683268,46.167397408520685,45.38913288365886
193,21.785942879140045,21.849633781928297,46.466643852520534,45.66278077101335
194,21.87405534150865,21.905522794143174,46.666478481862164,45.787115006133504
195,21.91217225681086,21.980540946676676,46.85694778559734,45.94728245885581
196,22.051816786961833,22.12530327179659,47.12029624430597,46.209260802546126
197,22.141543978415157,22.235117584132432,47.39727072737841,46.3678193037158
198,22.224167390138255,22.318003583037918,47.634923995970205,46.66099246783606
199,22.277633221736853,22.36169504649745,47.84470187167973,46.92772089015966
200,22.27926707419494,22.415843517704314,48.14459701399898,47.20578345306773
201,22.29828411860226,22.440815331950468,48.39713566050284,47.40728269309995
202,22.369449373353547,22.51224721114764,48.62880065097395,47.54302717902932
203,22.42279864345829,22.624941478723077,48.85626306481095,47.82040994832386
204,22.57095546629682,22.72197513485748,49.15888194127518,48.01168632150019
205,22.67614600758567,22.89697288254467,49.305398495396055,48.22741118769756
206,22.77047307917853,22.924475917598265,49.55758208469787,48.34450155484297
207,22.83729243655961,22.994982966168234,49.78015168117561,48.46501352493324
208,22.856655994028912,23.03190011441007,49.99677438196135,48.69492318817997
209,22.895430916575137,23.062755129984513,50.19387009793586,48.74708890577134
210,22.960020512390447,23.116651055005413,50.411002543902775,49.028278902050346
211,23.03433261777156,23.1860172154587,50.67290741963792,49.16819778998015
212,23.11910062007971,23.27708209986202,50.813757503992335,49.36045578035144
213,23.222191414229975,23.311295174333303,51.07770142084901,49.55908698953029
214,23.28223777034424,23.368993671002734,51.25671124478654,49.69930819854594
215,23.501618089798065,23.480931428486603,51.33460545633261,49.89685825081848
216,23.501618089798065,23.57074945325619,51.49137940246203,50.06871095882448
217,23.509766925375168,23.707771716364327,51.60852456811618,50.191227503441596
218,23.709510325817938,23.7688077247197,51.76914665002714,50.39686969522053
219,23.732949086615207,23.87782559947517,51.95317034166762,50.56742907037032
220,23.863910084737277,23.954372764523615,52.19827978077567,50.678204027554486
221,23.901269064627357,23.997901179508723,52.44539107687799,50.8453362528599
222,24.02144047797615,24.018877475788063,52.66600567967197,51.11775549089744
223,24.1687051357308,24.076768770429982,52.978303011762236,51.31078248343598
224,24.22149235374612,24.15150835859715,53.21036355720115,51.456856944763686
225,24.27474887963181,24.164538292682597,53.40231688706115,51.55497294251512
226,24.27474887963181,24.283463062645687,53.597531446173306,51.77384121980681
227,24.294804030299154,24.310483093559576,53.763493945126356,51.93814710112135
228,24.361856705418635,24.409050658879835,53.93626870939939,52.23506280023412
229,24.40235802953583,24.436361706609116,54.21220613495145,52.389609975053645
230,24.404443597967457,24.44840694716293,54.32737428698857,52.584813577323054
231,24.46129567422821,24.575563799111126,54.623602199819786,52.800085997025406
232,24.664039067589965,24.739339973380126,54.804610035229075,52.9420096387855
233,24.826024816825313,24.85132382707858,54.981519354259966,53.17452815439149
234,24.957493839970084,24.954760772471694,55.3402809207163,53.34444158486688
235,25.057786447308622,24.98198710909645,55.47870168051528,53.498190751145955
236,25.111742438567315,25.10741923582568,55.6022231367247,53.68674768361876
237,25.116952483056316,25.135368546164663,55.87134190822576,53.82674862359297
238,25.273973136627,25.30477954359785,56.108611527122434,54.09846327723873
239,25.413176794226306,25.359977425440253,56.3846425071461,54.21962581351424
240,25.413176794226306,25.44483586904351,56.560174056076086,54.44228097544247
241,25.435151204536027,25.490321341536564,56.68957755852733,54.66638330007802
242,25.516191338885942,25.518213786471804,56.89194015215018,54.84965397673277
243,25.681177951893766,25.635310433979107,57.15615743898032,55.05270413798418
244,25.786041136419033,25.727146422343736,57.42578149641994,55.18888423213893
245,25.791759485053092,25.75690470168716,57.581095595597276,55.36090983810433
246,25.89763717821399,25.87191340699693,57.787681275321916,55.5268392500296
247,25.910934118249095,25.891726563886714,57.92552183487636,55.66679256990078
248,25.94832613238551,25.91908555106454,58.1914137293309,55.912337635287415
249,25.970239739030298,25.994435752210485,58.377679445971545,56.038028910833226
