Time(Iteration),EpsilonGreedyLinearBanditTheta,ThompsonSamplingMultiArmedBanditTheta
0,0.9864740595108529,0.9849768742676679
1,0.9668247384052217,0.974683145484889
2,0.9564724490061458,0.9695705529651721
3,0.9393138932856022,0.9546299044623195
4,0.9362029595682344,0.9498573730311153
5,0.9301389669783153,0.927129537891277
6,0.9107960318550674,0.9118945851338202
7,0.9070257281681361,0.9048617869796226
8,0.8959357462821677,0.8880827408635847
9,0.8941407157582681,0.8768664364372443
10,0.8891223474366484,0.8690384056012833
11,0.8805773278155067,0.8515191624197751
12,0.8776240939651216,0.832967666605712
13,0.8696066725434953,0.8273572873104303
14,0.8661158118293208,0.7968262650472959
15,0.8479062197413004,0.7639155866301015
16,0.8470556761603163,0.7388430360106069
17,0.8397528672755634,0.7224945352576093
18,0.833898700313443,0.7215014860344575
19,0.8282770501074108,0.7225074865988855
20,0.8124035698291191,0.6999315927937692
21,0.8037532885086394,0.6788795682115236
22,0.7916504381517142,0.6690525977812525
23,0.7895896484739052,0.649570875139869
24,0.7833762666476115,0.6328656186200907
25,0.7802921061737536,0.6227770519490969
26,0.7711363066933593,0.6116314337912819
27,0.7596186244068263,0.602268517971157
28,0.7588676960010257,0.5832829900878373
29,0.7463637479285088,0.5764462580121539
30,0.7426558542190216,0.5700594776872436
31,0.7424881127957017,0.5614970535794799
32,0.7380476585282749,0.5615523903053818
33,0.7134856992338318,0.5609432128389861
34,0.6960093909508658,0.5462545789455417
35,0.6954727069984774,0.5225474340164
36,0.6924258953868995,0.5198897204607565
37,0.6838508057422519,0.5174239429065677
38,0.6812767901783039,0.5035384066910251
39,0.676075450375252,0.5051765828325702
40,0.669632996104187,0.4955666700772978
41,0.6700356924395072,0.49534150288370427
42,0.6665116826368758,0.49090836906706176
43,0.6635965803724785,0.4737370498499474
44,0.6629103022502755,0.46446127751318605
45,0.6624141777424846,0.46009011313969717
46,0.6614094952917908,0.4533329017965693
47,0.6608240082340314,0.4379760982600497
48,0.6527259981161967,0.4275043065713474
49,0.6528670625513262,0.41696128789861236
50,0.6508423475826186,0.41112362658545126
51,0.644964378830722,0.40734370142615683
52,0.6450908234692255,0.4047887320412301
53,0.6447702890265514,0.3980301098570206
54,0.6447022439004921,0.39368871677802025
55,0.6417242522459491,0.3910514836656065
56,0.6418652206138533,0.38627678952342515
57,0.6384521575759763,0.3838962691752811
58,0.6364251639086339,0.3858063960435432
59,0.635473794980756,0.3763068876912723
60,0.6328665165099665,0.375311144619547
61,0.6333149258286246,0.3727171462117868
62,0.6328810557940778,0.36952327810432795
63,0.624072634501825,0.3646882303404793
64,0.6221763822848836,0.3614025184637596
65,0.61085242980667,0.358408944671862
66,0.6067402668277022,0.3566585108396105
67,0.6034263783922422,0.3526625486293181
68,0.6021641658428375,0.35180454364887803
69,0.5987315742971777,0.35264453504374293
70,0.591531377200319,0.3499640775704534
71,0.5914044298979784,0.3478375114366484
72,0.5905042411373251,0.3488930915591216
73,0.5892614441617932,0.3476619528115191
74,0.5892238049860096,0.34582237882801026
75,0.5888448199400237,0.3419873998849313
76,0.588745817540022,0.3325869726222705
77,0.587821505647934,0.32734834970639193
78,0.5832808942538367,0.32298124521716026
79,0.5845426325854647,0.31752250578783736
80,0.5832956243878036,0.3126344766748654
81,0.569762636136793,0.3097952031613041
82,0.567797802614234,0.3075510694571735
83,0.5679297604819842,0.30242734758165424
84,0.5685157993311521,0.3027098203278408
85,0.5690477717695523,0.3020084093077545
86,0.5689201644939537,0.29687915797893344
87,0.5688512971626227,0.2974517571617481
88,0.5561125474740425,0.29695915854173316
89,0.5523895558687668,0.2958503477951228
90,0.5520002722432452,0.29486692323681823
91,0.5528936557288997,0.2928520654866921
92,0.552566039058563,0.2929578169365709
93,0.5531115448907299,0.2931375058884319
94,0.544453553406443,0.2932703124080662
95,0.5378147381120131,0.2899785481238672
96,0.5343376888889081,0.28639528746064846
97,0.5344167664591919,0.2796336151165967
98,0.5343201289010588,0.2776439048065771
