Time(Iteration),EpsilonGreedyLinearBanditTheta,ThompsonSamplingMultiArmedBanditTheta
225,1.2731386193752052,1.504381036652845
226,1.2657635414782253,1.5037336204664467
227,1.2656659850199952,1.5074164482772971
228,1.2641680971955107,1.5069615109653804
229,1.2640787544021514,1.5056302434628812
230,1.2617669574760944,1.4709914730780442
231,1.2617866945524714,1.455197428447732
232,1.2618708640034464,1.45258273455327
233,1.261869517928389,1.4382165272441978
234,1.2621601092951362,1.4386699066475295
235,1.262496065751754,1.4401850196800219
236,1.2569959733739107,1.4360632561687026
237,1.256815907796495,1.4292157011163509
238,1.256745157688923,1.4280295917126797
239,1.2567022853298762,1.4284252984078765
240,1.2567126094291283,1.4252781100211633
241,1.2547684147212526,1.4251366734580446
242,1.2586510179402615,1.4326965649297343
243,1.2583108530173424,1.4356491334197223
244,1.2444047201828181,1.4251792551834428
245,1.2477410181298234,1.397542234910832
246,1.2429833426258117,1.3961074511509959
247,1.2429486359930666,1.3964050815152007
248,1.3187400632038706,1.3975654612929684
249,1.3186466743973033,1.3962623844122117
