Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.2774093621901375,0.2142896534716289,0.24750623692578336,0.31825101484757545
1,0.5899831617022783,0.5475999547317167,0.5715939588254279,0.5793098264558693
2,0.9253511098819531,0.8972188858390693,0.8890814722426731,0.9139075109481668
3,1.2465989535481672,1.2017507775458525,1.1034695615231052,1.092196536841141
4,1.5444650477501494,1.4764389160390432,1.4456082291777643,1.3642762535624884
5,1.7719467356621668,1.8087159578583456,1.785048789184708,1.6448368356260488
6,2.0058919143240526,2.0912828185262375,2.009115640211438,2.0943910711659735
7,2.2229954308912,2.4797287449013594,2.201464215714556,2.425153065830293
8,2.5019367383504387,2.8168964985678766,2.5829829056590006,2.8298419791331235
9,2.7728714112823085,3.0417587653321623,2.8903912997399983,3.1925848293973207
10,3.0878477749058186,3.3233028853512883,3.205250858008501,3.613741739510741
11,3.330272421545512,3.4786926580672777,3.5770182842491396,3.93494030692622
12,3.5855026009622057,3.664343949803815,3.8275282749825763,4.1941294941807135
13,3.8159322709869357,3.954930044360526,4.12889147714134,4.511060184206007
14,4.120632996194065,4.190105211708086,4.422213097787457,4.822109724988048
15,4.395812733440929,4.377777755477184,4.705319677731152,5.0889258136476725
16,4.639245881003794,4.6912583384626085,4.976522273654804,5.34336022026952
17,4.927107908325018,4.928699019242517,5.326238752063015,5.637644909178313
18,5.195608259709833,5.155273006440524,5.594015401405961,5.879538622659527
19,5.5602591257847305,5.374386211161067,5.946522266442272,6.212768146079993
20,5.77159068089948,5.607743504194149,6.260961351135714,6.357366196738029
21,5.953105761162705,5.8450348869606765,6.594864074767024,6.662909698057403
22,6.224068641637757,6.192303665245771,6.876809148693714,6.987739424349835
23,6.518979022472958,6.380217090243912,7.177042587964007,7.296764866213972
24,6.747258272036253,6.504102659798005,7.399990837262111,7.517773044057151
25,7.043449408027316,6.846660222811036,7.675491095618058,7.690866937811974
26,7.215164301031443,7.090277595249724,7.995151590640022,8.005857011748077
27,7.580798320315678,7.289678848688686,8.324220030090173,8.211987501628824
28,7.8548305623296075,7.487250651513866,8.650059900214279,8.416100868243266
29,8.133001044577757,7.7049399334318975,8.819874042369545,8.60698609710171
30,8.343146596516513,7.893891517101137,9.197399005363247,8.85713225565748
31,8.582406701766761,8.075794640486112,9.40015357711389,9.160437289958256
32,8.768209930293928,8.348314115159829,9.68504284587524,9.36620053481847
33,8.992664968722842,8.61472677271583,9.792105014312451,9.624221304745703
34,9.209650386021309,8.865471819658186,10.100696444661745,9.801361273112299
35,9.488520545049617,9.079210187443941,10.269707309788988,10.129962044705367
36,9.724995877184444,9.2745636180513,10.462239661121306,10.348145474244449
37,9.95961083638161,9.509777550721745,10.675844224927864,10.62395976285347
38,10.152919716940733,9.695654995442872,10.879682478933063,10.908447094106199
39,10.345622066013295,9.91485348297525,11.088404722399137,11.1759603668319
40,10.467519356204493,10.116707915921273,11.369726846054464,11.452676228522646
41,10.591517795270784,10.324359502401947,11.61056524190588,11.7194315853962
42,10.791414328429008,10.50426394660402,11.859416764410431,11.844674623320087
43,11.068551382166005,10.665893852120519,12.185707215334782,12.021922950846442
44,11.34474393498856,10.807975375194555,12.43599705711461,12.234322913454779
45,11.574475811660225,10.932699419039842,12.645765518716926,12.463164696914802
46,11.813379110351605,11.131403880976706,12.891340021712628,12.761984489745855
47,12.078432690857733,11.29148256718918,13.158057801668235,12.98707152751312
48,12.237541271811263,11.459371350227643,13.362733883706051,13.191427278304804
49,12.545748951442695,11.57276176579974,13.538187496486481,13.499626751832471
50,12.765043444138339,11.758246624621192,13.854128085218738,13.724186891693824
51,13.045448068716002,11.875327016359085,13.99794077323325,14.028220913959576
52,13.287458043297018,12.058839496750949,14.346053562548345,14.310132743682619
53,13.548466576744644,12.303244990537035,14.511361509264981,14.600467054021632
54,13.790597815229585,12.552190735718877,14.737901539715413,14.765504772316936
55,13.946515342816472,12.703005408981252,14.967273596222219,15.007653970920098
56,14.209156292382028,12.879573021477555,15.171506297232408,15.136081897744592
57,14.359730499842225,13.044218221934084,15.389674299334953,15.34946505593768
58,14.487890313813285,13.230369178331946,15.597437167929646,15.60773120509987
59,14.591522386644021,13.359418594565758,15.773628008562715,15.921328026699424
60,14.74369064895804,13.598101857381115,16.02278096796845,16.112945700467556
61,14.96200346480008,13.784757133981714,16.172147450562555,16.4317721473682
62,15.187145013741148,13.942500853961501,16.42933805561358,16.664502902594027
63,15.430980531555619,14.130296271203287,16.808038546268072,16.90411032604046
64,15.62446599813894,14.26365697432656,17.022457000748688,17.11672065486848
65,15.858859742006663,14.45777704704769,17.298324882043193,17.24585984865519
66,16.05184205315732,14.641391212473817,17.628811682360045,17.495494979629306
67,16.19704122829193,14.871262788979209,17.817675759603553,17.771611800266466
68,16.432604477732024,15.060172700790867,18.162310802370122,17.968934141297243
69,16.626044613150693,15.227727943618913,18.38489792870947,18.215430640886076
70,16.8030765224474,15.452457985790275,18.61624822034684,18.43807430479917
71,16.992807700782357,15.647752847323682,18.880183831473097,18.61751220053995
72,17.255222543588303,15.802241721491939,19.04845421676365,18.722698100691808
73,17.43452115194362,15.995793414402987,19.25806355257002,18.943847425409732
74,17.676219682374914,16.13610526450376,19.36028154915129,19.17989402379398
75,17.78840720030704,16.31440052502922,19.56378772553989,19.44420273601426
