Time(Iteration),EpsilonGreedyLinearBanditTheta,ThompsonSamplingMultiArmedBanditTheta
75,2.005656781941605,2.4327237730591054
76,2.0021486547181104,2.418235142125972
77,1.991626687664636,2.413655717973631
78,2.0266786025413297,2.3811167876757016
79,1.9898686891502622,2.3875597159060464
80,1.987025368411802,2.3888258089714123
81,1.9885085702947578,2.3804638602066346
82,1.9858918508458943,2.368965118012026
83,1.9914536963012233,2.3656852222076536
84,1.9920751928081075,2.3675526073536917
85,1.996877791498862,2.3567631676591576
86,1.9523272878587536,2.3363126716493254
87,2.0056391729525105,2.336642943889962
88,1.9958078712458824,2.3282845276160633
89,1.9394010702499884,2.3239389606373466
90,1.9355236753763243,2.2791353917150774
91,1.927081377075487,2.2743320646173077
92,1.9249038847587219,2.269616010857332
93,1.9251021638963397,2.270880998896463
94,1.9258821308892322,2.273849856081402
95,1.9610448065483606,2.2818029743201285
96,1.934484652784524,2.280119603847951
97,1.9305919507330844,2.2827735968681813
98,1.9451300533097626,2.2793268246224705
99,1.9812308152028364,2.287053169272032
100,1.9929847299915895,2.2812372123742755
101,1.9950813808034689,2.270742494546465
102,1.9975255155245157,2.2696030657668746
103,1.9332880641264587,2.2675099999583543
104,1.9190790182536925,2.2677200808192834
105,1.9202096125585246,2.2794097867964482
106,1.9438107169305554,2.2791111675163678
107,1.9407731252282687,2.2882649983816945
108,1.9387632777397705,2.2863244576020363
109,1.935555288387306,2.2848813534803676
110,1.9239460134653044,2.2812047970215463
111,1.9127113300798377,2.2707416614741622
112,1.908020742058208,2.2705690226536412
113,1.925595816863856,2.273917697942569
114,1.9266764562785752,2.2626136839738584
115,1.922426699791459,2.2595994071161227
116,1.9018704076715411,2.260802224824169
117,1.9065341999513148,2.2592308193820627
118,1.8976732750438177,2.2538077875125606
119,1.9098612859122401,2.2552992623811914
120,1.905311445634089,2.2445361677252107
121,1.9017308010298106,2.243048858403895
122,1.90446692080427,2.2530999475161746
123,1.9035047329137662,2.256307835290619
124,1.9056287762433883,2.253913804466332
125,1.9091069439669686,2.255129641986842
126,1.9059709973363712,2.2636043762569393
127,1.8993467711742382,2.261904185084647
128,1.893597590560129,2.2605715487625635
129,1.8904172186429058,2.2718185927454906
130,1.91352750599351,2.2703041545754292
131,1.9131557530619134,2.2520357411177563
132,1.9130208543557923,2.251823605534501
133,1.9125731175248988,2.253284323735036
134,1.9024004894873443,2.2421357210357615
135,1.9055055103667062,2.209250335059398
136,1.898862361351539,2.212090403651565
137,1.8962521277471922,2.2033126228333417
138,1.8978552575458085,2.2024726517082818
139,1.8988852633972964,2.203842597476814
140,1.8825734199319872,2.203421153422248
141,1.8812206701555074,2.201434207584397
142,1.9298178745529664,2.218945625147224
143,1.9409931991633047,2.217434863697293
144,1.9429409212095323,2.210314779364898
145,1.9363861862526508,2.2119265776753956
146,1.9351781130735752,2.2061432124720515
147,1.9351497217859397,2.1998985131862963
148,1.9357852662707447,2.198872136666583
149,1.9432910246166841,2.1845294310418604
150,1.9424316814314238,2.1822656504552604
151,1.9228494258626694,2.166780147198531
152,1.936470749234887,2.17081389796095
153,1.9270771950933472,2.1677826390424433
154,1.9230470248383245,2.1671583095689577
155,1.9224770753990499,2.15716779915108
156,1.9117239968799922,2.148020217187244
157,1.9104665101514633,2.143742319733759
158,1.893681344692552,2.1419633752890417
159,1.9185819482759485,2.1353713632010822
160,1.9149321616727473,2.1368684135010327
161,1.9184673625692483,2.135470675102093
162,1.925992865686089,2.1369724127102856
163,1.9165240074565417,2.138129040377174
164,1.9071115829632184,2.134548807337988
165,1.8954535749760477,2.136321581110608
166,1.8840347344969668,2.139032567123161
167,1.8871849977838753,2.134198892807426
168,1.8922830010688767,2.135583970568026
169,1.8967393561897523,2.1356860525727295
170,1.8993798292467408,2.134626985150719
171,1.900285649805585,2.135496689027317
172,1.8920825818737428,2.131249213432534
173,1.8917763174484628,2.1293400821914146
174,1.888944682394293,2.1286556482197128
175,1.8852337798638383,2.1332969069389955
176,1.8864991523594405,2.135670625956061
177,1.864458808787635,2.133692895085091
178,1.8650967125595348,2.1246383157594564
179,1.878196365356048,2.1178387731823363
180,1.848484663623853,2.1189775201081043
181,1.8470176603511952,2.114883874698149
182,1.8336341093385768,2.1109671086141484
183,1.8266452996863003,2.110190512787648
184,1.7926611940530126,2.107245538310382
185,1.7898754698085149,2.10434320960553
186,1.7884534715776752,2.1070402535571966
187,1.7862455015506011,2.109314265058575
188,1.7851925654531418,2.087902575135882
189,1.768863180126696,2.087101591992151
190,1.7679607119464777,2.0843736107318693
191,1.7785210864729641,2.079897234811562
192,1.774470499425297,2.0486182118691016
193,1.774341515939574,2.04795116612297
194,1.7737450427020303,2.036766161410555
195,1.7430853769321513,2.037825847407833
196,1.7378517218331226,2.0330683042001523
197,1.737234481198038,2.019645928736265
198,1.7377681590340461,2.0227645092013242
199,1.734849222973003,2.020822087885791
200,1.7326553427449372,2.020504222721894
201,1.7348179855709585,2.0211838608732187
202,1.7419348919977726,2.0110865208379476
203,1.7508803552482621,2.0121375640061174
204,1.7635649963330153,2.0174506040640283
205,1.7695601549689512,2.0057352101210193
206,1.769116715481157,2.0064186207523287
207,1.7689626475675635,2.007004379428049
208,1.7566835133814667,1.9991214024070487
209,1.7554990697753177,1.9996443497828857
210,1.7568595861086282,1.9989663547979846
211,1.7580792546700021,1.9970098989066731
212,1.762327937132276,1.9905401200230801
213,1.7623550922946223,1.9930250998958203
214,1.7607161110645364,1.989674876156526
215,1.7610056986635125,1.9910208824275373
216,1.7514620740226836,1.9824596718763405
217,1.7627476284736328,1.9827231784692902
218,1.7446991412385056,1.9778069759271115
219,1.743965847327426,1.9782288837058881
220,1.7458530719158236,1.9758507894053632
221,1.744645268653213,1.9814221854471648
222,1.7386752488067416,1.9848283290321214
223,1.7242785817822395,1.9797403787965284
224,1.705945866958705,1.976208736355168
225,1.7055582138725363,1.977039610690489
226,1.7035172965741492,1.9757737508134305
227,1.6940233173124208,1.9816238490577665
228,1.6932133586132285,1.9819454835732775
229,1.6882564761703258,1.9763964721540632
230,1.687744294353259,1.975029917269977
231,1.6852120779103505,1.9706486038139395
232,1.6866025221436414,1.9716452634924433
233,1.684225572088457,1.9676634379753288
234,1.6829520193388454,1.9393697588055925
235,1.6817487039940962,1.9416747788986464
236,1.6747476748978662,1.9439002520308057
237,1.6792654806618188,1.9425389479700264
238,1.6983352015259308,1.942134782235939
239,1.7035749350611713,1.9378602177044624
240,1.6907567137332546,1.9392411964686123
241,1.6908504641041002,1.941248447112459
242,1.6773594122014028,1.9318001180509825
243,1.6781401462376309,1.945112108563745
244,1.6758039289507294,1.944537878183689
245,1.6779644476330895,1.9486177396953095
246,1.6735559147289678,1.949027279892444
247,1.6660107349037006,1.9467189841990973
248,1.6666179644127879,1.9447396098035825
249,1.6624411768602516,1.943509636723713
