Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit
80,16.38718649009279,15.898760766861454
81,16.54458928663609,16.05568109496381
82,16.684971037804285,16.230309738898967
83,16.86892513687493,16.440109302467615
84,16.95257995512238,16.52191322056054
85,17.072869408213418,16.63427636298902
86,17.27544414068845,16.761054252466664
87,17.379371465675796,16.86821287045938
88,17.544894712485206,17.015179543449324
89,17.691572231138437,17.135085255673566
90,17.86676720176191,17.3132016227245
91,18.008237555023715,17.510535233696494
92,18.180539611506493,17.614803468967022
93,18.369047875425842,17.78369712820852
94,18.507684841352003,18.046518537745847
95,18.63373807709687,18.14298507484892
96,18.70865588867472,18.22098283837422
97,18.86054426294279,18.37483331195218
98,19.067001657728916,18.500114730336456
99,19.204942550954595,18.569550589626648
100,19.284794290645674,18.68134508403356
101,19.42601853262353,18.7965652733953
102,19.486630299821872,18.87525514502328
103,19.612411673726534,18.96903037500839
104,19.78099375286786,19.113302747171126
105,19.921487764904402,19.209601496789606
106,20.055129725150813,19.30254233726496
107,20.11574149234915,19.383230895205564
108,20.30402170043342,19.48852710254432
109,20.37893951201127,19.624595670354008
110,20.548627801688436,19.749349261825305
111,20.61184348686033,19.802518037972
112,20.70630567443736,19.919007329080607
113,20.849906798450032,20.110475600151407
114,20.91253949463145,20.26835474980547
115,21.10549244614909,20.38875781234923
116,21.170040508633196,20.43679522765557
117,21.331760789955247,20.48483264296191
118,21.400994108368675,20.63333791875691
119,21.543628295516875,20.75259778692857
120,21.636712895859723,20.860325710214937
121,21.73788039345997,20.94326407717969
122,21.86987252882978,21.168298376653098
123,21.95426596079078,21.284358606336916
124,22.06970671302623,21.336965663558825
125,22.151240393211804,21.498212708221352
126,22.21413307952685,21.80800741365276
127,22.331196609986605,21.973422613356885
128,22.406170928669184,22.14189885064573
129,22.47946527067726,22.269267323758086
130,22.559718480327625,22.434595612497063
131,22.638704788009335,22.52874348820785
132,22.731727516746226,22.611231769601037
133,22.88010871782997,22.70175577681391
134,22.91658276966219,22.88236502429008
135,23.03611461538042,22.93040243959642
136,23.14570498786526,23.082366556532165
137,23.371980453547803,23.202269218267098
138,23.55643218546319,23.309629669490416
139,23.74657440008798,23.49930003149638
140,23.812307509987786,23.71191053823174
141,23.8667791692412,23.842948132267267
142,23.945358194966822,23.934555700977754
143,24.220842266314925,23.982593116284097
144,24.330046845882936,24.078596643236274
145,24.38946857586229,24.246606117486916
146,24.601099468745595,24.313490848424653
147,24.6861027828712,24.428885631134275
148,24.759189705896752,24.54339946225093
149,24.79566375772897,24.600048332828585
150,24.832137809561193,24.694044972117645
151,24.982501658949218,24.781345239585388
152,25.03320471327991,24.927005862594886
153,25.12336949295564,24.975043277901225
154,25.259926051776926,25.10768027611848
155,25.32171807290934,25.228827983464054
156,25.451042095743166,25.38086712205395
157,25.521438232924137,25.507424483286076
158,25.592749373536396,25.58480271354305
159,25.69719470041082,25.68434543622095
160,25.75155721144471,25.781386562030537
161,25.839361741367703,25.901231519604636
162,25.93308916842176,26.07970959275371
163,26.072698874078476,26.213865692169236
164,26.15329271174889,26.317610032428412
165,26.242001992506015,26.365647447734755
166,26.382088563160966,26.494632412225588
167,26.475109843974565,26.68786674204344
168,26.591796188629125,26.78716258077848
169,26.62817583267084,26.946171349293195
170,26.746058811258088,27.0349838860571
171,26.917037591821547,27.081489681590533
172,26.988723542976157,27.136700656786008
173,27.075984436873835,27.22418706600299
174,27.086476471748718,27.434584860412553
175,27.122856115790434,27.549098691529217
176,27.195848631025477,27.62441106937614
177,27.257578175290284,27.672448484682484
178,27.293957819332,27.76277798108949
179,27.358005276358618,27.91982895985646
180,27.421231009576434,28.038937010554218
181,27.515601230631255,28.112558454502285
182,27.587017557096182,28.249777891821743
183,27.68079563739953,28.400572057973953
184,27.743433364535083,28.496301077005846
185,27.815367038880915,28.686264603561863
186,27.861969641327313,28.887120520745686
187,28.013661605138225,29.02126240797072
188,28.13833724944228,29.0786496284392
189,28.299002916456164,29.11019505324358
190,28.338561521187916,29.161196377563357
191,28.431382057001013,29.265659385925755
192,28.48397906576929,29.341394296239383
193,28.52243658897772,29.3747679675477
194,28.67025050267252,29.408141638856016
195,28.750117182075417,29.598364831669567
196,28.784637212160106,29.69284679280046
197,28.94721049037949,29.726220464108774
198,29.0714070126166,29.836121645404354
199,29.081899047491483,29.877866134484826
200,29.128866529319176,30.03718358268889
201,29.1990695709679,30.17909544295646
202,29.249010599753422,30.29504285974814
203,29.28589892298829,30.328416531056455
204,29.36212457077562,30.559658055040444
205,29.49563689037319,30.773493330846424
206,29.69971557206992,30.858655437891077
207,29.805538146154067,30.99498001665026
208,29.84439365767812,31.070458661851973
209,30.060551940329095,31.143627025134396
210,30.179151229740853,31.238888662543765
211,30.21586411980514,31.32531973961584
212,30.228737614371845,31.445415715761282
213,30.241611108938553,31.546525521274027
214,30.25448460350526,31.61881343250399
215,30.44643659787739,31.6795348730806
216,30.5188204215631,31.74536927490555
217,30.52986566962587,31.844043197468636
218,30.54389887460625,31.972002716035433
219,30.597344755745077,32.00537638734375
220,30.60839000380785,32.090538494388404
221,30.710445559672486,32.12391216569672
222,30.721490807735258,32.22358448543965
223,30.79629093788892,32.326531264355964
224,30.82360326909519,32.479084545341564
225,30.834648517157962,32.517589577490234
226,30.94606377363341,32.63220864102583
227,30.95710902169618,32.74951017936964
228,30.995492145172125,32.87225875876468
229,31.143357732815808,32.905632430073
230,31.2819672110679,33.05002951420386
231,31.470898268289545,33.17467522839734
232,31.584475754419486,33.20804889970566
233,31.691183825225657,33.289624982798685
234,31.760226688440213,33.322998654106996
235,31.90337194305071,33.356372325415315
236,31.964349687169904,33.463050661893504
237,31.973013475540846,33.56190721052669
238,32.07778066321649,33.6238371538805
239,32.16868017206547,33.77338451201573
240,32.314133552386664,33.83831348630114
241,32.44717295667518,33.87168715760946
242,32.51464513500127,34.02599853478508
243,32.59712445833216,34.265278922795574
244,32.605788246703106,34.300430656067505
245,32.642417523407595,34.33380432737582
246,32.680089646475274,34.43301598448682
247,32.758596917739006,34.46638965579514
248,32.844578743521275,34.54438146899352
249,32.93874980795782,34.63876854095723
250,33.032649828370936,34.74355836434951
251,33.194924558261306,34.86290538512118
252,33.20358834663225,34.95978096996972
253,33.21372139639486,34.99315464127804
254,33.2223851847658,35.02652831258636
255,33.30909873649271,35.059901983894676
256,33.40576608825669,35.09327565520299
257,33.447081019261894,35.22845875861536
258,33.60177065455357,35.355188347241594
259,33.673237154701,35.50462400601951
260,33.894860242120316,35.53799767732783
261,33.97227901185975,35.624086973386525
262,34.01091717993206,35.821977189500075
263,34.07851323992766,35.9174704561634
264,34.14997974007508,36.103363001342345
265,34.15864352844603,36.1666201137804
266,34.25430273442971,36.26355276559456
267,34.30252376964743,36.4051608886402
268,34.321374530319886,36.43853455994851
269,34.46055523988056,36.50436105521392
270,34.520928171863765,36.61729949677159
271,34.5898336741795,36.650673168079905
272,34.70471739463889,36.76019991669232
273,34.76039394389666,36.83910391213867
274,34.79289712776518,36.913295955929506
275,34.90644582518409,37.03185643582724
276,34.96094330710618,37.14595532588421
277,34.969607095477116,37.263576500821124
278,35.11748522771621,37.34007789946377
279,35.126149016087155,37.37345157077209
280,35.1810172177863,37.506115492330196
281,35.2217566639861,37.65470446400464
282,35.34893358249559,37.733979870657876
283,35.467482458997445,37.83257174230537
284,35.60688058693641,37.94757350664368
285,35.61554437530735,38.070906317442336
286,35.69706079251996,38.14987735204321
287,35.70572458089091,38.29053126545056
288,35.88131116856176,38.398202625266045
289,35.91507853004759,38.53290004854851
290,35.92374231841853,38.6331979916824
291,35.936012415257025,38.8320933248748
292,36.096350378396565,38.91089629184345
293,36.10501416676751,39.00619224039225
294,36.113677955138456,39.13010000220212
295,36.1730043153822,39.18853619716529
296,36.18166810375315,39.323618383590606
297,36.19033189212409,39.41044227548055
298,36.264257029103,39.51651232970355
299,36.32380206732991,39.58314054650369
300,36.332465855700846,39.71968864984895
301,36.54534331236762,39.87015780760335
302,36.599840794289705,40.06186288875548
303,36.646978568345126,40.095236560063796
304,36.72172205423999,40.21220588255057
305,36.783519635168304,40.29276572893808
306,36.79218342353925,40.410674588154215
307,36.90656325982199,40.444048259462534
308,36.974159319817595,40.627380438263735
309,37.05972006390858,40.69330526286111
310,37.07215468199719,40.79930096387901
311,37.119292456052605,40.83695130650411
312,37.16362413632834,40.888417861876874
313,37.233806679183246,41.115681686659045
314,37.293991098604074,41.18321370614629
315,37.33054597557608,41.307500936850275
316,37.339209763947025,41.37543923148293
317,37.35545209873882,41.54859499809075
318,37.37842193148928,41.648227257677725
319,37.387085719860224,41.67750678253067
320,37.473593315442386,41.754709952098665
321,37.482257103813325,41.78398947695161
322,37.49092089218427,41.86975356926039
323,37.499584680555216,41.93406977653654
324,37.57721712007391,42.03466854867512
325,37.673681216353515,42.185796023156364
326,37.732610202502755,42.351764270416886
327,37.798459700348914,42.5032172652703
328,37.80712348871985,42.59789557120759
329,37.84791103752859,42.67843751493168
330,37.856574825899536,42.74689957704333
331,37.86523861427048,42.89202214052081
332,37.929777224207285,43.00559002906694
333,38.04932783112171,43.22896729331403
334,38.121239956024866,43.29606528391814
335,38.12990374439581,43.385720970521504
336,38.13856753276676,43.41500049537445
337,38.185209179556225,43.537311012999936
338,38.30845065523487,43.61577349384143
339,38.37152275980476,43.64505301869438
340,38.419743795022484,43.67433254354732
341,38.43595747773748,43.74951380374519
342,38.48672624000182,43.78392468943848
343,38.5448737325662,43.88140343454964
344,38.57951953789449,43.93694104249642
345,38.65406772382483,43.98644296372022
346,38.662731512195776,44.030517689354134
347,38.83808082809388,44.11628178166291
348,38.897407188337624,44.27085104182853
349,38.98067739196715,44.38049308402297
350,39.03787044263147,44.40977260887592
351,39.21395322561676,44.55732841836648
352,39.32364773634123,44.6623250779003
353,39.38859354000722,44.850741470851354
354,39.51005018261197,44.8800209957043
355,39.75764454823428,44.94816087121409
356,39.823706772866856,45.029647464037424
357,39.88723096778178,45.11612216286722
358,40.08153253351536,45.20890360126039
359,40.132912805368235,45.28935530277082
360,40.19897503000082,45.53214016411171
361,40.269680217152214,45.56141968896465
362,40.304426819929226,45.70120822782421
363,40.31309060830017,45.882796632243576
364,40.364011060678685,45.96513356286028
365,40.51704193545054,46.10768634554071
366,40.574234986114874,46.186797831527805
367,40.59044866882987,46.21607735638075
368,40.63399912588348,46.24535688123369
369,40.642662914254416,46.335015480930245
370,40.65132670262536,46.36429500578319
371,40.74386867717625,46.39357453063614
372,40.79766004720677,46.42285405548908
373,40.806323835577714,46.72283529723769
374,40.86384463697687,46.8023164860504
375,40.942468864381766,46.898420931116775
376,40.990429790972314,46.97474993934445
377,41.06041258693796,47.00402946419739
378,41.12086481104524,47.09994809666586
379,41.1652595529864,47.12922762151881
380,41.25845852926516,47.30036392955414
381,41.26712231763611,47.44103247488126
382,41.35696070966047,47.50983973627893
383,41.38362210545261,47.54773071640319
384,41.48122124071266,47.57701024125613
385,41.5157839461709,47.73533722990279
386,41.60778592996241,47.81640519049207
387,41.684648938591565,47.863355313057
388,41.69331272696251,47.94163229057558
389,41.701976515333456,48.06229712492097
390,41.75898098737894,48.14685003951448
391,41.85464019336262,48.17612956436743
392,41.94820861192785,48.24224211266895
393,42.01177983584627,48.31057480526236
394,42.073501029980974,48.3850514142694
395,42.18647241728279,48.44533246699923
396,42.217448517294436,48.50299968877894
397,42.22611230566538,48.5791210323979
398,42.432321380353265,48.615625363645044
399,42.58713053630622,48.682318103499895
400,42.59579432467716,48.83695091355888
401,42.6044581130481,48.916893010284625
402,42.65885971609782,48.99108725108515
403,42.778215648154536,49.12054210886372
404,42.852243728409384,49.207694484375395
405,42.990958160127384,49.34868134780853
406,43.00352587741064,49.454500853725214
407,43.11248710470476,49.57967985774464
408,43.16508011369443,49.67748655562291
409,43.234766282929044,49.72107212485537
410,43.28248323904046,49.79424048813779
411,43.291147027411405,49.851907709917505
412,43.29981081578235,49.94773193459547
413,43.36147502731471,49.977011459448406
414,43.40064605356385,50.032736648009816
415,43.40930984193479,50.12738046474666
416,43.52117472052426,50.18488728122885
417,43.5298385088952,50.25773695948594
418,43.61225751353278,50.41552109624018
419,43.62482523081603,50.502664931878755
420,43.694600388212216,50.582825706587656
421,43.73115526518423,50.75326274046824
422,43.83341297291382,50.9006640884285
423,43.879291964430415,50.92841199350853
424,43.93182931841002,50.95769151836148
425,43.97374765227279,50.986971043214425
426,43.98388070203539,51.03104576884834
427,44.07805176647194,51.120003437507606
428,44.18268653657973,51.14928296236055
429,44.27232808348437,51.1785624872135
430,44.28099187185531,51.413704964334876
431,44.38523203193796,51.480384090855544
432,44.455937219089364,51.63931085179619
433,44.4646010074603,51.77412479265323
434,44.5412105766529,51.80340431750617
435,44.61098573404909,51.87858557770403
436,44.61964952242003,51.992398581300485
437,44.62831331079097,52.05340038079588
438,44.67000166353067,52.1183477975536
439,44.72310036204555,52.202019035516614
440,44.78465228910905,52.339663323463924
441,44.79331607747999,52.43136183187958
442,44.84280043534314,52.48914647504222
443,44.92227039337887,52.58505420982876
444,44.9828741531584,52.66267441835625
445,45.06768563325595,52.747498392129
446,45.076349421626894,52.777937627395616
447,45.14600207260969,52.88451290901289
448,45.19511752959484,53.06678762753463
449,45.203781317965785,53.13524968964627
450,45.234435091429944,53.2253635242465
451,45.28437884341129,53.31169981662779
452,45.351431689750584,53.41154990374641
453,45.41201040366179,53.4921434210219
454,45.44697815245026,53.5498106428016
455,45.51128173018513,53.679368805379944
456,45.5765481361574,53.76703688967232
457,45.65601809419313,53.84903203927564
458,45.6936902172608,53.87831156412858
459,45.73567307417828,53.9432589808863
460,45.74433686254922,54.08673698656098
461,45.753000650920164,54.21326612814494
462,45.76166443929111,54.30446793023837
463,45.830074009900436,54.46264411383536
464,45.952992638857104,54.51599430927166
465,45.96165642722805,54.585229087130905
466,46.009373383339465,54.687716617067665
467,46.01803717171041,54.73084443523894
468,46.02670096008136,54.76012396009188
469,46.11486372903025,54.85854646483209
470,46.232091244083065,54.93662271811938
471,46.31330733336749,55.0011259893653
472,46.34142702125383,55.03040551421824
473,46.350090809624774,55.09586352766404
474,46.39087835843351,55.125143052516975
475,46.46259517281183,55.154422577369914
476,46.600117944286794,55.23851555882986
477,46.60878173265774,55.37713559642058
478,46.72515704597079,55.43578428453435
479,46.80880030396472,55.58608974816154
480,46.86059181967,55.66081836471913
481,46.869255608040945,55.690097889572066
482,46.97613508750506,55.85858868825652
483,47.02261734162717,55.887868213109456
484,47.031281129998106,56.00955692351389
485,47.08076548786126,56.08080021223113
486,47.14980835107581,56.25909130794126
487,47.18084426279652,56.37969384695951
488,47.189508051167465,56.40897337181245
489,47.198171839538404,56.500890947763125
490,47.28699989199213,56.530170472616064
491,47.34246312903058,56.559449997469
492,47.45142133174008,56.65736684101936
493,47.530027655200875,56.7677402150879
494,47.65166265379894,56.824537060003536
495,47.742154850056224,56.90174022957153
496,47.844029017300564,56.95608227807933
497,47.85269280567151,56.98536180293227
498,47.898880019520874,57.07856145012103
499,47.90754380789182,57.13038654225047
500,47.951306573568694,57.220045141947026
501,48.00698312282646,57.282297202841974
502,48.01564691119741,57.31157672769491
503,48.031860593912405,57.359695493129855
504,48.04052438228335,57.42337207586907
505,48.191010145957186,57.43424813018551
506,48.245856033305714,57.4375456380811
507,48.46416968653833,57.592511776486006
508,48.548651854199136,57.756861693787144
509,48.62964491784369,57.82053536343316
510,48.67351352118832,57.868960452988325
511,48.76045738071632,57.91307633336644
512,48.85365635699508,57.91637384126203
513,49.0054414790733,57.98677309562502
514,49.014105267444236,57.99007060352061
515,49.083505061682516,58.047058839259705
516,49.152819055054685,58.17647499225501
517,49.22805403544007,58.18694606003972
518,49.26593972202352,58.23413240636479
519,49.410737767160406,58.23742991426038
520,49.45634696035718,58.32275518391149
521,49.55520932587369,58.41565411432805
522,49.666732885507614,58.47957459020439
523,49.67539667387856,58.59295758575772
524,49.80667576303959,58.60853737795952
525,49.86866933763617,58.68353919622986
526,49.90452487429491,58.73238020362061
527,49.95909039801077,58.75878503652221
528,50.03439329399724,58.76208254441781
529,50.15482377164329,58.920984504115836
530,50.27975655495647,58.97398870350005
531,50.38293920326107,58.98039665067148
532,50.417906952049535,58.983694158567076
533,50.576313660088026,59.05652830769293
534,50.669792731437006,59.082933140594534
535,50.7012995086947,59.180852366306205
536,50.70996329706565,59.211329090224766
537,50.72100854512842,59.214626598120354
538,50.8153322995458,59.393083211797
539,50.94015521851505,59.42954143600483
540,51.05623572466152,59.43283894390042
541,51.19450292816921,59.517750624056625
542,51.23979583815263,59.57441245004907
543,51.31926579618836,59.57770995794466
544,51.371803150167956,59.682966668077185
545,51.523881337095474,59.68626417597278
546,51.53254512546641,59.7308710334694
547,51.563521225478055,59.73416854136499
548,51.75454212790853,59.86245468597372
549,51.83244894186855,59.90681145626796
550,51.89447704833634,59.910108964163555
551,51.90314083670728,59.91340647205915
552,51.937154525301324,59.966980225387694
553,51.98788116864083,60.083188876841476
554,52.01899901820478,60.115855547997896
555,52.05216835875008,60.11915305589349
556,52.06083214712102,60.15095568209879
557,52.142528707160885,60.29796499019424
558,52.151192495531824,60.33629918051304
559,52.21420555385286,60.46091106247877
560,52.222869342223795,60.49328674948905
561,52.296548428532276,60.54338370605215
562,52.430416578084056,60.546681213947736
563,52.464183939569885,60.54997872184333
564,52.49969381711692,60.65583234777639
565,52.50835760548786,60.659129855671985
566,52.5170213938588,60.81782948955019
567,52.55895284824392,60.97320440388395
568,52.65273521392451,60.99129711256052
569,52.76981501277093,60.99459462045611
570,52.863282136346584,60.9978921283517
571,52.93286524522282,61.03966362193178
572,53.010284014962245,61.12415392069342
573,53.06143750511226,61.18276987742591
574,53.10182356812565,61.26783366536887
575,53.13036074810765,61.271131173264465
576,53.141405996170406,61.31570864477046
577,53.15036641127237,61.319006152666056
578,53.225804790239465,61.334359375750616
579,53.25897413078476,61.354866729719575
580,53.3525292215592,61.43137029011139
581,53.52134305434521,61.43466779800698
582,53.530303469447176,61.476879545824225
583,53.53926388454914,61.48017705371982
584,53.54822429965111,61.50122678384605
585,53.601058280361734,61.64627532858033
586,53.6100186954637,61.64957283647592
587,53.62044837195733,61.70623466246836
588,53.737257710615474,61.75929609875506
589,53.86765416495298,61.76259360665065
590,53.89545382063695,61.801540240252244
591,54.04848407085493,61.80483774814784
592,54.14235469373722,61.80813525604343
593,54.271383484340575,61.862221124186405
594,54.40496657200115,61.865518632082
595,54.41392698710312,61.90828707693146
596,54.481031409634305,61.911584584827054
597,54.53084639207333,61.96891673631404
598,54.54357763689296,61.97221424420964
599,54.55983815100116,61.991778835248724
600,54.63871970329704,62.170915223094326
601,54.7096023956395,62.204614614363024
602,54.78038674880114,62.20791212225862
603,54.92557349801623,62.271585791904634
604,54.934533913118194,62.27488329980023
605,55.00935805517655,62.32638321948053
606,55.018318470278516,62.38707916363776
607,55.02727888538048,62.453878585073575
608,55.04283992271447,62.66791569674175
609,55.10516465591329,62.788720152956856
610,55.17692778279174,62.792017660852444
611,55.181318555978145,62.79531516874804
612,55.28864690765687,62.79861267664363
613,55.44789109413797,62.84135917844986
614,55.45228186732437,62.923913620529376
615,55.538129385400985,62.98558874378566
616,55.63573267660221,63.08277043485096
617,55.692839074538995,63.086067942746546
618,55.697229847725396,63.08936545064214
619,55.72546001640937,63.09266295853773
620,55.72985078959577,63.095960466433326
621,55.76355734669808,63.16555662276354
622,55.76794811988448,63.38965529584036
623,55.82224393029962,63.40012636362508
624,55.95194014181163,63.44482777248496
625,56.04183819106363,63.44812528038055
626,56.13916746698203,63.549185098829625
627,56.14355824016843,63.57542406881199
628,56.14794901335483,63.68212095078817
629,56.25145319095699,63.68541845868376
630,56.349994598773335,63.70524431260888
631,56.37064983413237,63.70854182050448
632,56.37504060731877,63.80148473864686
633,56.46823822725863,63.86393499916569
634,56.47262900044503,63.90780489363341
635,56.47701977363143,63.911102401529
636,56.481410546817834,63.924154056287556
637,56.485801320004235,63.92745156418315
638,56.63772770171172,63.95930534412423
639,56.74244317764119,63.97097366979199
640,56.74683395082759,64.03580704985168
641,56.77525271922379,64.03910455774727
642,56.779643492410194,64.06609442891461
643,56.784034265596596,64.10184476076729
644,56.788425038783,64.13369854070837
645,56.819661901145494,64.21843995995295
646,56.8678976872102,64.22351552981216
647,56.872288460396604,64.31143516506452
648,56.953557592308925,64.3147326729601
649,56.97438336823463,64.40246056065605
650,57.018839105748896,64.4483026443939
651,57.05654894748183,64.51747107831591
652,57.083881182755,64.61672332370881
653,57.13934296777943,64.73738004989923
654,57.23540232722786,64.82400099327286
655,57.23979310041426,64.86936135613703
656,57.30372263574312,64.96737385679796
657,57.30811340892952,65.06416867496549
658,57.346003554215464,65.13548474840776
659,57.35797287382271,65.17960062878588
660,57.46883625151439,65.18289813668147
661,57.49911463386762,65.28469911732934
662,57.566904173609146,65.37451681642467
663,57.610743940706186,65.43266021166878
664,57.69697845987581,65.51283607829029
665,57.70136923306221,65.51613358618589
666,57.75467665818013,65.51943109408148
667,57.75906743136653,65.63348097571208
668,57.82862734779176,65.66084915419103
669,57.993529939567885,65.7697346669037
670,58.0616182689781,65.83422882856094
671,58.0660090421645,65.83752633645653
672,58.126884382806736,65.90274612159261
673,58.20430334414681,65.95496028141972
674,58.27181258229302,66.02909924863961
675,58.32004836835773,66.0323967565352
676,58.420795448062414,66.12921302942553
677,58.54403341667054,66.13251053732111
678,58.59052916375034,66.18334270475818
679,58.59491993693674,66.24621183908548
680,58.691212756988875,66.28598479393386
681,58.779585868685515,66.28928230182946
682,59.00933967530774,66.29257980972505
683,59.013730448494144,66.31636138275742
684,59.018121221680545,66.32765696602068
685,59.10664307683528,66.33095447391628
686,59.15144997948378,66.38178664135333
687,59.15584075267018,66.3998793500299
688,59.21101988610396,66.4685411498094
689,59.258612688474386,66.54412072501502
690,59.329361638700355,66.57850216662887
691,59.359640021053586,66.60946748750936
692,59.36403079423999,66.65416889636926
693,59.36842156742639,66.8240039278928
694,59.465392433267695,66.8273014357884
695,59.469783206454096,66.96215279806253
696,59.4741739796405,67.02087752413705
697,59.51962401522555,67.02417503203264
698,59.524014788411954,67.02747253992824
699,59.528405561598355,67.07869369253889
700,59.532796334784756,67.1482898488691
701,59.64925184565205,67.2026318973769
702,59.714631481450304,67.34052415421192
703,59.73669285234869,67.38513101170854
704,59.83939321005198,67.40605617261559
705,59.84378398323838,67.40935368051119
706,59.894329662658116,67.46156784033829
707,59.92951111368501,67.6224798928607
708,59.937211568607935,67.66144529266106
709,59.94491202353087,67.66474280055665
710,59.994675333422364,67.66804030845225
711,60.04495157885532,67.67133781634784
712,60.04934235204172,67.72544873350505
713,60.12508370587741,67.78046426896512
714,60.223427771063356,67.7837617768607
715,60.28884092511343,67.87146363792813
716,60.33408626563689,67.9249628097835
717,60.38700630111667,67.92826031767909
718,60.42216383817456,67.96806642260154
719,60.53665735397972,67.97136393049713
720,60.54104812716612,68.03164372354065
721,60.58649816275117,68.08830554953309
722,60.597817115600755,68.15954883825034
723,60.65869245624299,68.21963014934559
724,60.66308322942939,68.22292765724119
725,60.79154020801546,68.29745218794999
726,60.79593098120186,68.34130460570753
727,60.830241296526935,68.3684415091007
728,60.83463206971334,68.39392604751612
729,60.881126849244765,68.39722355541171
730,60.92939118803982,68.43629753382874
731,60.933781961226224,68.4377667952204
732,60.97423134201487,68.44784751188338
733,61.02941047544865,68.52086734021447
734,61.03380124863505,68.52233660160613
735,61.03819202182145,68.64586447638403
736,61.162365210304145,68.6473337377757
737,61.26024865301322,68.65958286752404
738,61.357462758270344,68.73776830508065
739,61.42733640878161,68.81366574585299
740,61.431727181968014,68.88840620368426
741,61.436117955154415,68.98561074486835
742,61.517356993583135,69.0254168497908
743,61.5255185964872,69.10732792860667
744,61.55979281080333,69.11062543650226
745,61.67914803128211,69.11392294439784
746,61.756732720844276,69.11722045229344
747,61.83687984835615,69.12051796018903
748,61.893556598917414,69.16527145755093
749,61.951982015695215,69.16856896544652
750,62.04851313142801,69.25819365855435
751,62.099922571085145,69.34969276333658
752,62.20503046095742,69.40416244788966
753,62.20912460741279,69.40745995578526
754,62.28402492353295,69.41075746368085
755,62.29172537845587,69.41405497157645
756,62.349627497338574,69.41854755244518
757,62.35732795226151,69.42304013331392
758,62.49453784955242,69.4808970322795
759,62.498631996007795,69.53788291691026
760,62.58597424593391,69.59029914249406
761,62.61238070402999,69.66177634065716
762,62.61647485048536,69.66507384855274
763,62.640024896456126,69.69633684478188
764,62.78570689721117,69.75682006215268
765,62.930150493774065,69.81128974670578
766,62.999905558844375,69.81458725460138
767,63.04265847507946,69.83441310852649
768,63.11495184179305,69.93062014950404
769,63.11934261497945,69.93391765739963
770,63.123436761434824,70.03635505401675
771,63.16360400514266,70.14443136618257
