Time(Iteration),EpsilonGreedyLinearBanditTheta
163,0.5140181107927393
164,0.513338431404474
165,0.5134119155230349
166,0.5126545480750189
167,0.5112115623052801
168,0.5084214268280103
169,0.5083917014814443
170,0.5097751222017469
171,0.5081741578126031
172,0.5085837237045464
173,0.5085439451413759
174,0.48466172556889947
175,0.48467296794364784
176,0.484121167115586
177,0.48423494174827597
178,0.48423242199891153
179,0.4844633034546536
180,0.48089381056230157
181,0.48112728368686336
182,0.48087657660518346
183,0.48090813405875077
184,0.4807184015143361
185,0.4726975263726326
186,0.47263857161526523
187,0.4603421278797029
188,0.4577127593284561
189,0.446944737039059
190,0.4451334566093875
191,0.4450771915969101
192,0.44422682010364445
193,0.4442156490983532
194,0.4386404084437716
195,0.4385533744312548
196,0.4358608852543723
197,0.43575796384854926
198,0.43558980856367474
199,0.4356401221981224
200,0.4356704013059132
201,0.43551098270000466
202,0.43460847912654604
203,0.41801882427286985
204,0.41606516766152674
205,0.41602002347537503
206,0.41401344479014945
207,0.41459922586446174
208,0.41468503956491326
209,0.41376588185237734
210,0.4133595162387357
211,0.41349484201497716
212,0.4134968912955557
213,0.41347681916627665
214,0.4134393189782385
215,0.41257284250316256
216,0.412435343114068
217,0.41234697846969004
218,0.4123571063386244
219,0.4123336091589951
220,0.4123586724815638
221,0.40882805807188155
222,0.40882977016985167
223,0.4085905216543003
224,0.4087510409466824
225,0.40874912185759904
226,0.40827279076249623
227,0.4082758435176375
228,0.4072716744401248
229,0.404602882050923
230,0.40440784051787093
231,0.4049726261801906
232,0.4049842994288639
233,0.4054062247050748
234,0.40472571825861686
235,0.40478576775150465
236,0.40490349061487557
237,0.4049125276187427
238,0.4053666849407989
239,0.40441610198297734
240,0.4041831969801529
241,0.40326332722704655
242,0.40294822605239106
243,0.4034008724466186
244,0.403396192839194
245,0.40349579477459374
246,0.404347295412362
247,0.40464375431589306
248,0.40458306961265433
249,0.4046111797400454
250,0.40496310912165984
251,0.40470035096865037
252,0.40469467261751574
253,0.40468901130103074
254,0.40470116041410814
255,0.40480730732981896
256,0.4027203065711866
257,0.4026269973038235
258,0.4018192713862202
259,0.4019912518204591
260,0.4013008668737793
261,0.39939864845058876
262,0.3997522896631935
263,0.3992239072115421
264,0.39920051973073356
265,0.39922225184631294
266,0.39894065611372154
267,0.39887873936126905
268,0.39868612724837627
269,0.398423394997598
270,0.39820855785722487
271,0.3977772163629293
272,0.39789364886455936
273,0.3975150851937088
274,0.39728754755845985
275,0.3960632444321291
276,0.3935846621832823
277,0.3935823728586008
278,0.3937879442531408
279,0.3937839160859631
280,0.3939826708036137
281,0.39411602079168795
282,0.39386553533008695
283,0.39293321781999835
284,0.39172442820956777
285,0.39172069701559703
286,0.39225181500260115
287,0.39225202255706826
288,0.39229306510098755
289,0.39195710810512335
290,0.3919639081047401
291,0.3920246955210485
292,0.3907827753224654
293,0.390776129650242
294,0.3907710159426549
295,0.39072055544506823
296,0.39072077487476287
297,0.39072003966795565
298,0.39063626033222326
299,0.3906219653662225
300,0.39062223805891366
301,0.3879687706711977
302,0.3879976774037244
303,0.3812777801628625
304,0.3806575850502252
305,0.3806722887084979
306,0.38066834509802566
307,0.3802085193878691
308,0.3801808981693984
309,0.3799796669038612
310,0.38002291893394397
311,0.37997900434128545
312,0.3798946319147144
313,0.3802658530921852
314,0.3807348536581005
315,0.38036555725520016
316,0.38036888337833874
317,0.3694592151248174
318,0.3690447609241789
319,0.36904703392741467
320,0.36938616149740156
321,0.36938861324165684
322,0.3693846464531603
323,0.3693795320000749
324,0.36908796575816183
325,0.3519727084822165
326,0.35211103623455875
327,0.35217353519137695
328,0.35216828410470813
329,0.3522367311747775
330,0.3522390612804457
331,0.35223618527852624
332,0.35221346688604077
333,0.3517791978696303
334,0.3520957610670804
335,0.3520951731474514
336,0.35209080427301365
337,0.3521631959727139
338,0.35071908462574986
339,0.35001424986265556
340,0.34999122632699864
341,0.35000066196271823
342,0.3498035518283573
343,0.3500141522516692
344,0.3500152482018977
345,0.34999951193340456
346,0.3500001385778707
347,0.34941121420531635
348,0.3493716836000424
349,0.34948677820375224
350,0.3494901483092142
351,0.34970600013709835
352,0.34873098034809535
353,0.3498413149095142
354,0.3499100304803016
355,0.34774268406255826
356,0.3477625892154427
357,0.34793293552584775
358,0.34810615318517324
359,0.34831023060549493
360,0.34819701214960164
361,0.3435956169225256
362,0.34359275673813494
363,0.34359613442999304
364,0.33175341410234643
365,0.3349831798513522
366,0.3349425425086922
367,0.3349405809731326
368,0.33499860729166925
369,0.33499851686651055
370,0.33500212166293586
371,0.33471109817449635
372,0.3347350293199892
373,0.33472837860654325
374,0.3348438570210801
375,0.334822937640059
376,0.32155812255155175
377,0.319520492547576
378,0.3195240487182345
379,0.3196092803498642
380,0.3193021349642808
381,0.3193017542039005
382,0.3195283237119232
383,0.31954030054398674
384,0.3191489363497346
385,0.3203193822253628
386,0.3192928760014677
387,0.3195969796189308
388,0.31958792049115814
389,0.3195863285733533
390,0.319837409204421
391,0.3208450563482699
392,0.3205369336935342
393,0.32120806732131546
394,0.32120663024948015
395,0.3203368129522203
396,0.32044533834605365
397,0.3204451822394548
398,0.3210477660969402
399,0.32097795664248274
400,0.320973452165679
401,0.32097614551798254
402,0.32098933229194976
403,0.3200948673709973
404,0.32024901806035583
405,0.32039174650675306
406,0.32134221669194574
407,0.32148014698961014
408,0.3216566567726176
409,0.32167622887997516
410,0.3223880727494258
411,0.322384805837475
412,0.3223868069797961
413,0.32245681109978647
414,0.32294331889424405
415,0.32294329748535
416,0.3225956882178139
417,0.322596673818368
418,0.321804072514552
419,0.321176476895397
420,0.3210663591049411
421,0.32096168692572424
422,0.31990525691711214
423,0.32017720013510614
424,0.32017786649303603
425,0.3197770208028302
426,0.3197884383869486
427,0.31978370230488273
428,0.32013567436415336
429,0.32018967180538266
430,0.32018663215245413
431,0.3194727934952396
432,0.3194757602537991
433,0.3194736809098858
434,0.31954359178368064
435,0.3196005469561606
436,0.31960071962784375
437,0.3196005206175908
438,0.31915080957134495
439,0.3194731348408587
440,0.31942638840871035
441,0.31942514797670973
442,0.319174975538259
443,0.3180304770583386
444,0.3192362434442809
445,0.31829622384091927
446,0.3182944411046028
447,0.3174775885421855
448,0.3174772592245524
449,0.3174765517639064
450,0.3174435100742407
451,0.31734107798810984
452,0.3172890615908641
453,0.31520892480959894
454,0.31494705578262894
455,0.31499809022861464
456,0.3149878889178843
457,0.31478167183871986
458,0.3142224742231394
459,0.3141818872100351
460,0.3141830324307196
461,0.31418228654613767
462,0.3141813523901877
463,0.3140977284215997
464,0.29710339812132147
465,0.29710488450428857
466,0.2967919815806742
467,0.29679467391106307
468,0.2967928181579542
469,0.2971572763352094
470,0.2941124782423723
471,0.29436243648095217
472,0.29425006006858134
473,0.29424976125154156
474,0.294166366937935
475,0.2930566733425982
476,0.29268215386692764
477,0.29268499310127954
478,0.2929083339264064
479,0.2927704742737679
480,0.29294189359290035
481,0.2929397246119294
482,0.29226363974098374
483,0.2892389362489712
484,0.289240090847783
485,0.28896007671027857
486,0.2890532914269512
487,0.28908210144365565
488,0.2890808965215537
489,0.28907959788650617
490,0.2894497171444331
491,0.2895037147159303
492,0.28938759806495057
493,0.28972915840663155
494,0.28821310770438974
495,0.2888640311914632
496,0.28831164521000713
497,0.2883105371198882
498,0.2881253770778972
499,0.28812662798354227
500,0.2881944597839913
501,0.288241643767558
502,0.28824354205603037
503,0.2882418207775595
504,0.28824206449398854
505,0.2691587553546685
506,0.2667698916479611
507,0.26714278048560414
508,0.26695594986427773
509,0.26690680774398323
510,0.2670923890893561
511,0.26675899156175464
512,0.26673018381639074
513,0.2669781403793933
514,0.26697610441765696
515,0.26569536734673965
516,0.2662640480109481
517,0.2661366553280217
518,0.26596271011140266
519,0.26289209079178494
520,0.26284330657791377
521,0.2628380163723914
522,0.2629454393647105
523,0.2629414620919399
524,0.26308978019156337
525,0.2633918983069919
526,0.2635196649268314
527,0.26353102232749565
528,0.2621424345714943
529,0.2620458183802158
530,0.26183763218890826
531,0.2623273507069749
532,0.26189505020545056
533,0.2632582414777361
534,0.2633507718934193
535,0.25639956702776406
536,0.25639949644876625
537,0.25641737992063185
538,0.25566322788713314
539,0.2555457558066959
540,0.25549497676938876
541,0.25524106385835005
542,0.25520181858362095
543,0.25499815535961523
544,0.2551988493775891
545,0.25397128545032277
546,0.2539691678479779
547,0.2538658219291866
548,0.25311018835707555
549,0.25331277920248596
550,0.25311978014294967
551,0.2531205097738327
552,0.2529146138778272
553,0.2526456394788275
554,0.2526434136102025
555,0.25178715296561227
556,0.25178582460303744
557,0.25128861784551604
558,0.2512883548933204
559,0.2512508579010214
560,0.25124851458766007
561,0.25135249969684
562,0.25126607172936455
563,0.25133978355514913
564,0.25074814526223793
565,0.25074936774397333
566,0.2507496793346576
567,0.2508463182833928
568,0.2498724815960896
569,0.24966162791959387
570,0.2497153522251679
571,0.24951184221081926
572,0.24838806146382214
573,0.24746934742335042
574,0.24916621952914006
575,0.24843264581858854
576,0.24841576346988545
577,0.248608578943274
578,0.24846366426243338
579,0.2486900739319023
580,0.2480243545043551
581,0.2453142271096293
582,0.24526464618560695
583,0.24528532921672647
584,0.2453703311776115
585,0.2450722347706736
586,0.24510884764729343
587,0.2450631882434425
588,0.2444852651422483
589,0.244568210464156
590,0.24445746986532182
591,0.2443390809181997
592,0.24373167261777176
593,0.24294479640195304
594,0.24298101151162035
595,0.24299097496530062
596,0.24216288514358214
597,0.24004721965159642
598,0.24012982085458412
599,0.23984719471432142
600,0.23985100736256193
601,0.23981262895684688
602,0.23944821075220485
603,0.23952061023159335
604,0.23953426287745008
605,0.2406752527175943
606,0.2406485771616957
607,0.24065790637386178
608,0.24061286292440257
609,0.24064634185225198
610,0.24057167191317083
611,0.24029411672912016
612,0.23954732765131803
613,0.23621715556494055
614,0.23623856787978575
615,0.2353355761270886
616,0.23610343638234127
617,0.2362004918808077
618,0.23618236707218826
619,0.2361794889957803
620,0.2361377038087426
621,0.2362822418704024
622,0.2362414183409111
623,0.236180187561231
624,0.23500895753882026
625,0.23513141027506496
626,0.2349075946990696
627,0.23491890522035425
628,0.23495373113613732
629,0.23491263919302213
630,0.23480459747915455
631,0.23288051664696535
632,0.23281604802632438
633,0.23266779705631416
634,0.23269488528066415
635,0.2326393109635057
636,0.2326143874683413
637,0.23264659609266708
638,0.23272394942009575
639,0.23282322527572918
640,0.2328296515236295
641,0.23286782783305232
642,0.23285829779965575
643,0.23286987724710334
644,0.2328840439932983
645,0.2328693774737808
646,0.23276963790266944
647,0.23278013261338565
648,0.23290569919454746
649,0.2329401501015153
650,0.2329634661082661
651,0.23296008216363587
652,0.23293639426881577
653,0.23078792114348334
654,0.23098203043712218
655,0.23100311190530895
656,0.2309968727288898
657,0.23096732761009625
658,0.23105421469223195
659,0.22772597375195075
660,0.22772569106485321
661,0.22772141535089863
662,0.22753837504064553
663,0.2274626310861164
664,0.22571876531092716
665,0.225742192557549
666,0.22489568783326494
667,0.22489356417240058
668,0.2247473604008751
669,0.22658276371544944
670,0.22770850040394802
671,0.22768956968750173
672,0.22672341482692326
673,0.2258871174774415
674,0.22581729790803018
675,0.22581573094880233
676,0.22573772205531836
677,0.22492408865800342
678,0.22441367594648157
679,0.2244128022365736
680,0.22526392067251688
681,0.22526512512666486
682,0.22527976167904784
683,0.22528454801526338
684,0.22528045630289162
685,0.22466545303835056
686,0.224658179467411
687,0.22465927857334878
688,0.22428895838689886
689,0.22418274228487248
690,0.22550224230605478
691,0.22550029160959442
692,0.22549769618622295
693,0.22549171136305807
694,0.22386159856768972
695,0.22386124011106512
696,0.2238596825292396
697,0.22390510207335695
698,0.22390685652413783
699,0.2239058362105943
700,0.223906287330187
701,0.22051596771219165
702,0.22056551838790206
703,0.22047560044254239
704,0.22151432840495366
705,0.22151399648494494
706,0.22143702422337527
707,0.22071897607327653
708,0.22090800496286747
709,0.22067191321001137
710,0.22128288727000894
711,0.22087838996490886
712,0.22087892423236627
713,0.22151202311364848
714,0.22133748620657193
715,0.22137524765561198
716,0.221278838345855
717,0.22128705135218757
718,0.2215154342315809
719,0.22052208585862107
720,0.2205178063782784
721,0.22055987476098343
722,0.22055895958506228
723,0.2207186081952369
724,0.22071867894520253
725,0.22028092212194056
726,0.2202789777861526
727,0.2202050046212472
728,0.22020422280956745
729,0.22020364304667756
730,0.22024431806516653
731,0.22024563717345802
732,0.21961045615728758
733,0.2192939346360563
734,0.21929391666029102
735,0.2192923235147309
736,0.21942274810767928
737,0.21299513134526865
738,0.21349535049042428
739,0.2128370270505763
740,0.21283721076834783
741,0.21283643731007063
742,0.21146292607442016
743,0.211644003266162
744,0.21162492180150502
745,0.21258601804420524
746,0.21328669467487407
747,0.21310380965013942
748,0.21269699921765675
749,0.21309230476998647
750,0.21274072316461914
751,0.21272902118186585
752,0.21181772204207183
753,0.2118195445051394
754,0.2117156603964075
755,0.21165922414480492
756,0.2118133753397733
757,0.2117726443851823
758,0.21132391593958194
759,0.2113240039106345
760,0.21113216246542899
761,0.21109169833786073
762,0.21109154374131492
763,0.2113487452975983
764,0.21159141453092073
765,0.21256413553645864
766,0.212372215229576
767,0.21245956943168998
768,0.21209428420363557
769,0.2120947406129504
770,0.21209442799630476
771,0.21041231794117796
772,0.20978494734356876
773,0.20978571001805438
774,0.20972513421010555
775,0.20972797397048032
776,0.20854074932561023
777,0.2080812440162909
778,0.20808429952400243
779,0.20808342469800553
780,0.20808378604645245
781,0.20812685487823773
782,0.20812478613610058
783,0.2081236111319972
784,0.2063874115609136
785,0.20655569729693704
786,0.20655484679373148
787,0.20665253196392191
788,0.20665231410763057
789,0.20662362077123547
790,0.20692376288462716
791,0.20695407842646213
792,0.2060144135715031
793,0.2060138799576931
794,0.20601211947245282
795,0.20643365656273457
796,0.2064353855617021
797,0.20642768200146602
798,0.20642939714311676
799,0.20642658174305292
800,0.20521169187340388
801,0.20525945455596467
802,0.20525891275864144
803,0.20525877842757914
804,0.2063094724327216
805,0.20631035653573454
806,0.20580915607926467
807,0.20583376791048566
808,0.2058344793161308
809,0.205833668307162
810,0.2058342137773968
811,0.2058364676643234
812,0.2058360202634612
813,0.20583589579492453
814,0.20583494322002965
815,0.20582137611058932
816,0.20551426278152102
817,0.20551151795713843
818,0.20557616429769815
819,0.20557693300956936
820,0.20641358663604886
821,0.20662135925692354
822,0.2056957079499156
823,0.20551475322145296
824,0.2051099988713081
825,0.20488081557018867
826,0.20421913700143302
827,0.20422696436061377
828,0.20423248750590156
829,0.20423063393892527
830,0.20408989968150687
831,0.2040920232102652
832,0.20396983071311792
833,0.20402608687785836
834,0.2040231561806169
835,0.2041110151524507
836,0.2041122876894635
837,0.2041121168595635
838,0.20411941332303268
839,0.20420750899639067
840,0.2042066609465587
841,0.2042513167381254
842,0.20434824370751598
843,0.20434845012243041
844,0.20435003937778107
845,0.20434960271134464
846,0.201687259690498
847,0.20168906721232477
848,0.2016991012014971
849,0.20094103374630987
850,0.20071797726884005
851,0.20087775689526072
852,0.20039117079598984
853,0.20020277808952353
854,0.20016118560421936
855,0.20020933991616344
856,0.20035687640857164
857,0.2003594467725766
858,0.20027727579746707
859,0.20027893701754534
860,0.20027698935956423
861,0.20027698359928808
862,0.20005900541479718
863,0.20037844461233525
864,0.2003797432811473
865,0.20039505040715772
866,0.20054754832741267
867,0.20093495059924887
868,0.20100905707941347
869,0.2010190354303069
870,0.20110977328308155
871,0.20110894151248487
872,0.2012343493072224
873,0.20111607765824774
874,0.2003479808243994
875,0.20090989932703648
876,0.20075151371231534
877,0.2007526763079234
878,0.20077048330464015
879,0.2006217430616158
880,0.20062233784317898
881,0.20061373618215836
882,0.20070763402379516
883,0.20077063675041082
884,0.2008384675522626
885,0.2008384015820175
886,0.20007470867859872
887,0.20030701092426656
888,0.2001884316075043
889,0.2001896693717342
890,0.20018942331360295
891,0.20019011728815195
892,0.19982394866996206
893,0.1961379069082236
894,0.19579846877589344
895,0.1957847222552709
896,0.19598040726829496
897,0.19598145469495673
898,0.19628796387226083
899,0.19628738569633267
900,0.1963803180722091
901,0.19644686737200565
902,0.19683187041777475
903,0.1967762273859559
904,0.1967476996225131
905,0.19670859963626014
906,0.1963663592833878
907,0.19705799187020828
908,0.1970583914409041
909,0.19669414763881127
910,0.19669312924025867
911,0.19719273967427026
912,0.19719423246337786
913,0.1971951588114733
914,0.1972001998271969
915,0.19677477452542547
916,0.1967765067014606
917,0.19677448869194158
918,0.19706752171650185
919,0.19632687309596647
920,0.19753353845196306
921,0.1979862475447756
922,0.19768263241925596
923,0.19758394079448638
924,0.1975823798001954
925,0.1975824414392249
926,0.19776771693327053
927,0.19753092477770706
928,0.1968367866366258
929,0.19724237696974645
930,0.19721322858199355
931,0.19633502296679914
932,0.19633490445337762
933,0.19630463548573096
934,0.19630562470721927
935,0.19626284572641173
936,0.19651777588808977
937,0.1965625621620945
938,0.19656280162546222
939,0.1969547498003183
940,0.19695384793827506
941,0.19687581151620892
942,0.1968760294440572
943,0.1968761270756598
944,0.19702859834005568
945,0.197585871507273
946,0.1968178068603729
947,0.19762552315438348
948,0.19762570488486972
949,0.19793163129169486
950,0.19837804831879438
951,0.19837770311978684
952,0.19814417993543412
953,0.19814469122619766
954,0.1981009306625837
955,0.19810102239751226
956,0.19812497439441
957,0.19764910464867053
958,0.19769153711774115
959,0.19763803826636667
960,0.1976379381487654
961,0.1972171847961199
962,0.1972168279781654
963,0.19777007223568827
964,0.19777021575437023
965,0.19777068940269935
966,0.19783201829492475
967,0.1978325930994673
968,0.19783413085957113
969,0.19748288899498792
970,0.19739554263217304
971,0.19739458967101844
972,0.19739578762065424
973,0.19739485084013514
974,0.19739352065791518
975,0.19704203979148585
976,0.19244673054579242
977,0.19246843766603255
978,0.19246812076376543
979,0.19187808204989606
980,0.19085997711626362
981,0.19085825905222967
982,0.1886279436147582
983,0.18862863822643086
984,0.18862594416782058
985,0.18863953638173336
986,0.1886188858753421
987,0.18861244930603294
988,0.18840252438448996
989,0.18850904534904608
990,0.1885082364396746
991,0.18850753882458032
992,0.18850805754243363
993,0.18839273485625813
994,0.1883791440545711
995,0.18836445098065893
996,0.1887035557719015
997,0.1884719927933573
998,0.18847154392014692
999,0.1887992551177437
1000,0.18879877380620808
1001,0.18880106641265693
1002,0.18798499981051736
1003,0.1879428246374199
1004,0.18791425786160224
1005,0.18791404250009833
1006,0.18802290255083187
1007,0.18806938777256468
1008,0.1879485158800536
1009,0.1874643033809062
1010,0.1866429391895781
1011,0.18632203891723836
1012,0.1863051048999635
1013,0.18630504297530492
1014,0.18630476739460156
1015,0.1863048054306291
1016,0.18633701145853965
1017,0.18636178103529924
1018,0.18660015187369874
1019,0.18659905996537302
1020,0.1860350366333082
1021,0.18603501117479337
1022,0.18603464001653422
1023,0.18556136504299026
1024,0.18557743950055242
1025,0.185547002212271
1026,0.18554728020130756
1027,0.18554714420221755
1028,0.18554735923308047
1029,0.18564900291517608
1030,0.18563997838321192
1031,0.18570381067357464
1032,0.18580405450117027
1033,0.18571051110938036
1034,0.18511907684534876
1035,0.1851187521891666
1036,0.18386518300532867
1037,0.18398787058229404
1038,0.18398645231284877
1039,0.18393739545501542
1040,0.18393777396062314
1041,0.18239295598789027
1042,0.1823926428820053
1043,0.18253984173077661
1044,0.18269385941178587
1045,0.18241402618996108
1046,0.182625320613606
1047,0.18262476557901922
1048,0.18261879127245495
1049,0.18261911082478535
1050,0.18261821498124514
1051,0.18262675543063978
1052,0.1828615149258795
1053,0.18286257646688214
1054,0.18286832053913987
1055,0.18286590436783046
1056,0.18286759297421057
1057,0.18291720846084542
1058,0.18291713715640018
1059,0.18304815969778826
1060,0.1831632858581615
1061,0.18345255529705132
1062,0.1834796921099908
1063,0.18290110644646052
1064,0.18286999395772924
1065,0.18254811990081812
1066,0.1828120964396695
1067,0.18223774838759624
1068,0.18223755228610697
1069,0.18223783265537186
1070,0.1822380756549678
1071,0.1822370230201109
1072,0.18212275815104734
1073,0.18222298300346151
1074,0.18222458044471884
1075,0.182224447768631
1076,0.1821636124249102
1077,0.18156527295111624
1078,0.18156521353470903
1079,0.18184841090614812
1080,0.18184553786090596
1081,0.1814201307357949
1082,0.18149922037454438
1083,0.1814992914903531
1084,0.18061154337893262
1085,0.18047867172100635
1086,0.1800184317220503
1087,0.17961063942259411
1088,0.17961202988784253
1089,0.18066039788482985
1090,0.1806596196550057
1091,0.1802618918235805
1092,0.18013608738986478
1093,0.1801360423907889
1094,0.18013615980941855
1095,0.1799154683148977
1096,0.17991580101075458
1097,0.17937739099068734
1098,0.17947902883737252
1099,0.1794786635438236
1100,0.17949901259196113
1101,0.17949901189998702
1102,0.1797903863095961
1103,0.18204312209978316
1104,0.18204319742803632
1105,0.18204320599477555
1106,0.1820441894663304
1107,0.1820435021529705
1108,0.1820748587957035
1109,0.182216849504033
1110,0.1819883989556334
1111,0.1819881336118046
1112,0.18143510474135646
1113,0.1814365983483549
1114,0.1819147438870318
1115,0.18211433906894778
1116,0.18211366287601743
1117,0.18213814333268308
1118,0.18186150027631867
1119,0.18186074248347278
1120,0.18185319098753916
1121,0.18158934612372407
1122,0.18157380850951885
1123,0.1804886238585257
1124,0.18047721044713858
1125,0.18047711428772178
1126,0.18044156057238406
1127,0.18045058200960704
1128,0.18044996003961927
1129,0.18043444674957365
1130,0.18043385499363493
1131,0.18054461988673592
1132,0.1805439462843585
1133,0.18032217810211718
1134,0.18076390254578728
1135,0.1807645468096319
1136,0.18073347476812684
1137,0.1805652392077541
1138,0.18045826472598697
1139,0.1804580494292958
1140,0.1804718904563381
1141,0.18047166270739395
1142,0.1779487247307478
1143,0.17794885484198408
1144,0.17788096057653124
1145,0.17788177413168768
1146,0.17805859969982657
1147,0.17805994337697606
1148,0.17805921962290933
1149,0.17805886482371186
1150,0.17805729886593996
1151,0.17805635357461375
1152,0.17805651154315086
1153,0.17815736412884337
1154,0.17815767663079826
1155,0.17815582685246062
1156,0.17815542331350143
1157,0.17826123584065162
1158,0.17777896991921335
1159,0.17777924561085479
1160,0.17777860673707932
1161,0.17777885413162056
1162,0.17808024351461815
1163,0.17808007384517296
1164,0.17808091220526362
1165,0.17787640010270822
1166,0.17795810843159318
1167,0.17799552167518123
1168,0.17855697105954224
1169,0.17871405609262625
1170,0.17896675687157937
1171,0.17896690906961993
1172,0.17921666692525795
1173,0.17921600381738792
1174,0.17922336683006046
1175,0.17926552663206047
1176,0.17675710437107656
1177,0.17683715953138296
1178,0.1768373293307552
1179,0.17683758877020156
1180,0.17685237617581281
1181,0.17685275447118798
1182,0.17676771945479894
1183,0.17676846491081963
1184,0.17684469533214944
1185,0.1767992205062525
1186,0.17731141600456557
1187,0.177311664194545
1188,0.17708022978781118
1189,0.17707956431213107
1190,0.17658014602424316
1191,0.17657103534084606
1192,0.1766572911787728
1193,0.17665700173680315
1194,0.17665675409394907
1195,0.17666377712624934
1196,0.17666442799163312
1197,0.17683514428173666
1198,0.1770842958961285
1199,0.17705902703424536
1200,0.1770585211658201
1201,0.17689678020713928
1202,0.1767650040116413
1203,0.1767652298944619
1204,0.1772264567502984
1205,0.17722802245817848
1206,0.17715138030743785
1207,0.17715236328007217
1208,0.17689975017478482
1209,0.1768988944126266
1210,0.17716001126736886
1211,0.1779378854727258
1212,0.17793862142194633
1213,0.17803619762756234
1214,0.17854606082818525
1215,0.17850434811759325
1216,0.1783873379137102
1217,0.1780003216974962
1218,0.17807006271832165
1219,0.1781350455956841
1220,0.17825249580654964
1221,0.1782128183273573
1222,0.178212389140145
1223,0.17821291488748214
1224,0.17842399458848526
1225,0.17842410730775674
1226,0.1785546629403968
1227,0.1785541538355655
1228,0.1783672439388465
1229,0.17826675431492076
1230,0.17834236538684908
1231,0.17834254558904955
1232,0.17834307466667781
1233,0.17834241921181718
1234,0.1783427571130798
1235,0.17834293743506585
1236,0.1783145529973673
1237,0.17838088478522818
1238,0.17839215430824046
1239,0.1784309801039484
1240,0.17871620886991924
1241,0.17871925183025641
1242,0.1783250750506608
1243,0.17827552063527402
1244,0.17827734834227424
1245,0.17789493456356986
1246,0.17803903568797988
1247,0.1775962740972908
1248,0.1775951240975295
1249,0.1774245519447381
