Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
93,19.658634141627907,22.240905162270586,33.88459683846888,39.83095217136484
94,19.81672329015881,22.46434758872529,34.159845422785736,40.22247491204475
95,19.933626660196378,22.623147206203804,34.5556511003377,40.782701989149764
96,20.228014358478514,22.88531054963644,34.90302511364993,41.12864886060252
97,20.330281026181282,23.0245762513757,35.19683467183669,41.4775663342089
98,20.5588882844577,23.190288201632768,35.63956162312354,41.91264159676514
99,20.701722830163927,23.36805801331979,35.98919697461184,42.391042790897046
100,20.88279765164971,23.55298112047172,36.40616202706952,42.816153685537984
101,21.004986856674986,23.733118233029934,36.739653717653404,43.22229760130652
102,21.149889700667437,23.933396657829427,37.1712508276142,43.68373331650748
103,21.27875975473464,24.09742244456082,37.36845280283301,44.02267360959528
104,21.56558198673196,24.22099006851952,37.757916361101984,44.495150800666984
105,21.715010971173786,24.44262770247827,38.15109289100957,44.91581078341901
106,21.859209664864572,24.54246390963483,38.45307455641257,45.38928050251015
107,21.990779824560263,24.646666024873813,38.69488525661539,45.822457063161934
108,22.11208157014774,24.765949120377787,39.07189446614167,46.27670932539674
109,22.19236583169071,25.01299639591556,39.406199160562764,46.73151418981495
110,22.302162300160195,25.209510607385447,39.86764661613534,47.18161557406301
111,22.41657594663567,25.309346814542007,40.20965679487058,47.5402736044821
112,22.629244557487816,25.442482939531217,40.47198646241025,48.032261396911785
113,22.912824112064875,25.65345906505695,40.76972048468562,48.48873926076165
114,23.068147492337562,25.805329472453973,41.086441571001686,48.88966888335493
115,23.231781157893035,25.957809273948776,41.44597086095393,49.24680563307146
116,23.427524036443593,26.08372979227738,41.77247980691776,49.66663946979158
117,23.559709235398934,26.183565999433945,42.11574073284062,50.19657332077249
118,23.638783328019525,26.309486517762547,42.46260859746445,50.70958162442487
119,23.731092055883757,26.50246700705527,42.84157391599659,51.14033497897582
120,23.84534853099931,26.626343636112523,43.12909833865623,51.578087427606555
121,24.049959012569566,26.790768318668363,43.424621019430575,52.01969521091845
122,24.186253676062815,27.00038826580137,43.80203189540774,52.30583591824556
123,24.280563546382513,27.192306564263852,44.103679607076096,52.6950105375441
124,24.40955127624578,27.30668779659549,44.423927817436955,53.04020534548264
125,24.52924867515314,27.41103396791518,44.767051761896845,53.51312863008648
126,24.757190381050666,27.63709408115824,45.11100460655118,53.94358526522062
127,24.806026175993505,27.876609559258696,45.52769560198588,54.367146682734486
128,24.977643934956824,28.12511371663918,45.81331388997961,54.82776967032726
129,25.034041560483217,28.341523116108924,46.12427582564949,55.289170391782946
130,25.141522511495275,28.540845974648477,46.431779480144314,55.74183531348708
131,25.34476311716721,28.64068218180504,46.812644403434035,56.094465747636136
132,25.459913068953547,28.748960189362172,47.22466511803447,56.58991815774645
133,25.566501360771902,28.95102182087124,47.57320872079356,57.04729429002202
134,25.765521505994407,29.08422637036303,47.90352046656586,57.42373591956679
135,25.826881308659473,29.26758079597668,48.28858875049526,57.893328810935145
136,25.962401488416127,29.395269007800728,48.75424246134299,58.326423598086194
137,26.059645685418634,29.529234599889794,49.13975051386136,58.67235643553846
138,26.265947267553223,29.649623435918137,49.51625556470519,58.986993450992955
139,26.36521381056727,29.77144204923449,49.91212421798077,59.47708253722868
140,26.60880963576493,29.98349622801316,50.18191491090664,59.896493070619464
141,26.655429663313544,30.08066677756446,50.58146863598428,60.26384770275299
142,26.811605874005927,30.194904490554215,50.786219427158144,60.73911513684311
143,26.85822590155454,30.301711965638606,51.06051314430254,61.180261743136555
144,26.919105463712622,30.452160381111565,51.380905774749486,61.614776298841036
145,27.016465816597737,30.630966603518623,51.69415027778175,62.05012218946656
146,27.14224393969825,30.756887121847228,51.96999108891818,62.46293013124598
147,27.30813558134499,30.95117250203449,52.29144125262542,62.887798204492626
148,27.445755267091176,31.083849408660193,52.65848367454454,63.320722097452304
149,27.576671322658747,31.258678299764984,52.98667179792335,63.663785458034056
150,27.69141964119059,31.408502769006834,53.38614161589156,64.06341334355146
151,27.791852365025772,31.620283959083633,53.66548596978009,64.4216471368667
152,27.866003952385284,31.751799865550083,53.941068373481855,64.87280684497668
153,27.914839747328124,31.90527807663266,54.2222165928233,65.30292523892629
154,27.980409580963915,32.03729380173888,54.58767690453807,65.75822943971268
155,28.123555316237685,32.13914131746788,54.88610360527798,66.17242495997517
156,28.320714062573934,32.301557590344345,55.21485529595678,66.62239721947986
157,28.370447434736644,32.4836299189192,55.46397404900584,66.98943770950366
158,28.419283229679486,32.62109372635011,55.777731483433854,67.38814116071515
159,28.468119024622325,32.7229412420791,56.04909294411131,67.79404173818952
160,28.620796774625497,32.92448871785607,56.37468916510901,68.24328681651572
161,28.84618282619913,33.1376788844394,56.72328540988383,68.6146031252894
162,29.003430432700675,33.266567299504295,57.19928463476607,68.97551138401441
163,29.15318273552946,33.38240499038051,57.495194040012755,69.35264678203433
164,29.289107225101866,33.52982928464712,57.820588791698675,69.74003340651709
165,29.445284960921576,33.78702841850222,58.13075000456236,70.31956945568913
166,29.532922472514695,34.104676832660346,58.48654761762972,70.72394026114512
167,29.63221878163686,34.24358093697728,58.851534851459256,71.20774666621962
168,29.772062125856024,34.391747287825375,59.23571211967608,71.72637671474206
169,29.89985834699281,34.549979665067,59.50793795807416,72.07728225698393
170,30.01888598710189,34.815705450187906,59.949701525502235,72.47833759083261
171,30.05708361525145,35.01255274795763,60.25198166954717,72.90572847884326
172,30.09528124340101,35.21762354098926,60.55092436242337,73.38230046021465
173,30.135224975640504,35.42548001944679,60.82642900776701,73.8149793086299
174,30.202600679628347,35.52823925911161,61.23536034539558,74.2814678794361
175,30.29873831497546,35.6405994739904,61.63518626571984,74.6550109892076
176,30.488732743560565,35.7854187969124,61.886766407228116,75.15171403652121
177,30.542961162935125,36.000966069720555,62.13915577892658,75.59400525648253
178,30.61602168128408,36.17048985870012,62.44979159904129,75.97863273300857
179,30.73069454430284,36.27324909836494,62.775382648934546,76.32581956245994
180,30.77613943582724,36.418923382764135,63.09216864936386,76.74229397022019
181,30.927072427046454,36.60861903256609,63.4092413523234,77.1441356159938
182,31.00154105133983,36.759931801190945,63.728808928597665,77.63178579065988
183,31.11591670510049,36.868453713020585,64.05694804953198,78.04149527056065
184,31.171144887384294,37.019963185085594,64.32513414823919,78.4831370104505
185,31.366974187782397,37.161203450055744,64.5763183632276,78.841282019584
186,31.4578154102702,37.30699286939233,64.90922610799414,79.29026105549647
187,31.572552396765275,37.51532884673925,65.3336058816537,79.84515723588807
188,31.639928100753117,37.71120867900874,65.53878757461192,80.28910360056481
189,31.780100945283017,37.883655500496566,65.94655159955381,80.62115000631158
190,31.974124540503038,38.1390756654505,66.28810608663112,81.04549880722935
191,32.0123221686526,38.39649436215101,66.68405756124004,81.57145954750918
192,32.108668678717216,38.57892087378686,67.08231546726383,82.05419971062717
193,32.21719004497963,38.77468226350159,67.33853963077779,82.48478000931071
194,32.25538767312919,38.91560135097484,67.65497081791574,82.96292880376006
195,32.35612578949667,39.06056490996495,68.09436846276986,83.45633631688439
196,32.48031980002158,39.21712789212005,68.31606135994681,83.89446480725276
197,32.58815907065561,39.3948849298274,68.66121384429005,84.2667151858162
198,32.62635669880517,39.58942800974994,68.89368482638514,84.60457357924342
199,32.7518026649321,39.73244770160286,69.25329249679594,84.98566187561917
200,32.90601001754196,39.92212120503645,69.54150401477408,85.42185911834802
201,32.95826926625632,40.04407282363803,69.87603132670941,85.94025499154573
202,33.03038163744806,40.158856503602564,70.14329696239706,86.41618119023929
203,33.14268584235846,40.2838328213168,70.25713042369269,86.84187760706263
204,33.28494636573474,40.37642176509852,70.6625933528812,87.28228392845361
205,33.42368729401387,40.48689512203047,70.91001072812318,87.59130070513613
206,33.66740329360081,40.628701396884594,71.3364695506592,88.01701081628474
207,33.80438613744202,40.83946958823946,71.7100308551586,88.46143523787758
208,33.96998096994023,40.97112642918155,71.91180513960347,88.87378371234584
209,34.02140336086214,41.06371537296327,72.11641746944872,89.31938266388659
210,34.0596009890117,41.243731980669594,72.45745259167774,89.73335269929755
211,34.09779861716126,41.36406606911747,72.89763606826007,90.09903981762392
212,34.17923357675117,41.53452829034332,73.23136473565962,90.46014426100218
213,34.25573690715925,41.652644117050855,73.58780893606557,90.8603683941942
214,34.37730510441038,41.72891457676199,73.83664233576087,91.26047758061239
215,34.46670735900384,41.86327495943927,74.219501125541,91.69234744962154
216,34.5049049871534,41.983158376801086,74.53638497938157,92.09304314983854
217,34.54310261530296,42.06209449411749,74.75456004716712,92.52730867520813
218,34.581300243452525,42.32503732753635,74.94417622978105,92.86959447383961
219,34.6811238396162,42.403973444852745,75.25950444169972,93.30533830558367
220,34.71932146776576,42.52370126745349,75.49064581851486,93.63826577140561
221,34.81842698160651,42.62387215178065,75.75204849687739,94.13182966775253
222,34.85662460975607,42.761316139284,76.1182114753291,94.54447381035752
223,34.969705158513634,42.89573205481252,76.42093639889886,95.00856934335764
224,35.086485245199405,43.02299831582045,76.78230934147669,95.41874394346227
225,35.15347101762294,43.18480561649065,77.10999736205,95.82706439523079
226,35.1916686457725,43.29393768640788,77.36592655616384,96.33296335840814
227,35.22986627392206,43.423170313337394,77.71896692854924,96.76588466298763
228,35.316492863788866,43.558811485170736,78.03267506110387,97.16263979054693
229,35.49163634639511,43.68670557203658,78.32808266949047,97.65360131951103
230,35.52983397454467,43.781643173072624,78.61349078640929,98.14140619378354
231,35.608206792751766,43.89303953128566,78.9535300134068,98.5550640311318
232,35.78163812497573,44.044635976298835,79.38032043447244,99.04975291733707
233,35.84473345452804,44.15471569686393,79.58074622951622,99.51729201976778
234,35.922375395454836,44.30072102869796,79.88256491873491,99.9183373149456
235,36.06272721046482,44.37965714601435,80.19537298067638,100.40192328673778
236,36.10092483861438,44.544718697795226,80.47451518178032,100.91002568587399
237,36.15539349359843,44.66025701968259,80.7574265414958,101.23793966667307
238,36.243596121474596,44.81973152232316,81.00227899131976,101.5343092705057
239,36.33287401592146,44.983511822542376,81.34596903372538,102.04159839268532
240,36.55083862278222,45.17260101861142,81.77318558838809,102.47022821124911
241,36.589036250931784,45.32981095244246,82.05822436321239,102.83792688558385
242,36.757579192976934,45.430941805941664,82.28911707251363,103.32385541828755
243,36.86940078830563,45.49384713203306,82.6029641172164,103.70968041350261
244,37.0025168940839,45.58611513294433,82.8472591135226,104.05648309715495
245,37.155684282716685,45.699183127764954,83.13748166848362,104.45520369072082
246,37.274360042224274,45.77332488339635,83.4199201485325,104.88783189655506
247,37.34575224106389,45.869070908956886,83.75422126461709,105.212441598086
248,37.41844668604934,46.014340015999935,84.0626336030275,105.59559375617064
249,37.56394371810227,46.16025529942665,84.38009527142084,106.07402953188105
250,37.602141346251834,46.28985752428777,84.84111998621421,106.418216696536
251,37.74088227453096,46.43233367649611,85.13432671034941,106.85512521044882
252,37.91469464421568,46.569512163370845,85.421224724604,107.22050487059452
