Time(Iteration),EpsilonGreedyLinearBanditTheta
102,0.5895070643100481
103,0.5890197561005223
104,0.5889983739257336
105,0.5900509183434014
106,0.5896475312260975
107,0.5892747153277154
108,0.5891262003985778
109,0.5891335813686898
110,0.5855820958966975
111,0.5848140438282096
112,0.5819922620326197
113,0.5818572350982406
114,0.5796442645650026
115,0.5796489638452924
116,0.5796702975148242
117,0.566782077852732
118,0.5660304475457363
119,0.5656749827478602
120,0.5643656388253355
121,0.5619038121061328
122,0.5622825047977934
123,0.5622867881555188
124,0.5620764862228251
125,0.5608366860570266
126,0.5612266104885181
127,0.5534937263663252
128,0.5533594723466404
129,0.5533614203451036
130,0.5533800017212863
131,0.5517719722190411
132,0.5496674083005695
133,0.5494720927256053
134,0.549123809433053
135,0.5490288154940142
136,0.5437432317118883
137,0.5409852347119296
138,0.5409878407771136
139,0.5411442374734448
140,0.5411192080388296
141,0.5411054768616044
142,0.5412791029918699
143,0.5419181330666103
144,0.5410354225638233
145,0.5410172383063454
146,0.5377089328375011
147,0.5381555412985057
148,0.5349245833967445
149,0.5355505836216763
150,0.5391589220609572
151,0.5362167865624478
152,0.5362130875755133
153,0.5343656754940144
154,0.5212815512738094
155,0.5153051723700087
156,0.5143538560204746
157,0.5144174213657613
158,0.5127437659118109
159,0.5130351446851561
160,0.5131774918629732
161,0.512591624748951
162,0.5114555107641051
163,0.5107359985279353
164,0.5107913968822746
165,0.5110197926674299
166,0.5102450775923744
167,0.5102433922423586
168,0.5107766603974733
169,0.5102028938656464
170,0.5091328669927985
171,0.5092461868539553
172,0.5093384988047263
173,0.5092021840685336
174,0.5094824978872634
175,0.5073254585957543
176,0.5075904349406357
177,0.506983011873064
178,0.5069757057780434
179,0.5069474080527935
180,0.5068581228096746
181,0.5068317619554983
182,0.5066345376280827
183,0.5066246685760637
184,0.5051203340743635
185,0.5044609574351464
186,0.5046257116952012
187,0.5047324384148572
188,0.5038810516794368
189,0.5039851168039537
190,0.49877513412250557
191,0.4985008891287138
192,0.49860941310775814
193,0.4984864367319872
194,0.4985793050971295
195,0.4983606683145002
196,0.498360970730233
197,0.4983054381288373
198,0.49158383935040123
199,0.49152626584692405
200,0.49083158152967077
201,0.4904314913332759
202,0.49138186863397887
203,0.491349539411698
204,0.4913644859084565
205,0.4913581559464619
206,0.4906861539601072
207,0.48917038838677873
208,0.4891761926473389
209,0.4829806283722382
210,0.48143484062302544
211,0.4760846542927414
212,0.47617759483978206
213,0.4760631381894657
214,0.4760601582711443
215,0.4757171573551558
216,0.4757136162607127
217,0.4757851556639925
218,0.47577659897450814
219,0.47576284220195414
220,0.47589790141534366
221,0.46362011265135605
222,0.45680286630830863
223,0.45676716825519625
224,0.4567631120973366
225,0.45688890046402386
226,0.4574949437472668
227,0.4574920499475398
228,0.4580434144540308
229,0.45796763296547677
230,0.45758486536725995
231,0.446756410373761
232,0.4467542345887166
233,0.4467571143729064
234,0.4468470897585535
235,0.4466689314096464
236,0.44667726136935776
237,0.44667478713109066
238,0.4454402518406759
239,0.44512620202061415
240,0.4412793478534714
241,0.44119225591044875
242,0.4394539755646347
243,0.43895862404234265
244,0.4372945786172696
245,0.435618743838685
246,0.43596241698789484
247,0.4361547769088306
248,0.43610234853975527
249,0.4362010266358089
250,0.4361165051581091
251,0.43721588583855764
252,0.4369155356125013
253,0.4359385716329016
254,0.43626172438023225
255,0.4347847571870547
256,0.4243349025086327
257,0.42400847911648737
258,0.4222248869801878
259,0.4222210947560986
260,0.42222096358424704
261,0.4223612847386309
262,0.4200259323066077
263,0.4188098659586081
264,0.4187249466422604
265,0.4187251960347741
266,0.4187251877294007
267,0.4187986684406983
268,0.41873403284319666
269,0.4187333298461559
270,0.4187318426825207
271,0.41655298397097934
272,0.41898646227749314
273,0.4189465547056573
274,0.41894744777608306
275,0.41813345171473093
276,0.41814611016954223
277,0.417773777324678
278,0.418479845797531
279,0.41844078296469583
280,0.41862082837908543
281,0.42063458118939084
282,0.42063603550553436
283,0.42063519202685934
284,0.41506162443231087
285,0.4150741520333242
286,0.41532497000790974
287,0.4163915218884918
288,0.41415243312933303
289,0.3988981227396394
290,0.3988839049201265
291,0.398893569048139
292,0.39889921186637844
293,0.3990092388356474
294,0.38560533604004366
295,0.3853539524067279
296,0.38530075588832724
297,0.3847960275985519
298,0.38427267405308385
299,0.3842666750309576
300,0.3848065864733755
301,0.3575573931918421
302,0.3597155537540906
303,0.36017109525176527
304,0.3601607865409432
305,0.36031713003477
306,0.36028442882851364
307,0.359947255548713
308,0.35977607524939914
309,0.3598343349719601
310,0.35986449885981164
