Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.3457791762153488,0.3429992551305493,0.14365023192450205,0.37580946320780295
1,0.724395917301043,0.6207391243126946,0.29292062326043267,0.6938041369976509
2,1.0797250673678882,0.9869578741437678,0.6306520448710531,1.037271741176866
3,1.306429350725013,1.2679589219622862,0.8336787601954969,1.2794264474856922
4,1.549155010998946,1.5759137800737526,1.2240570976607252,1.5522623184496547
5,1.7983909140099192,1.8990934609869061,1.432868021179455,1.8442535882535396
6,1.9384771882368976,2.2229549826057,1.665953591155556,2.2042486428760073
7,2.1792360688467793,2.505054420361297,1.935713870261021,2.532940983604524
8,2.3308104235213736,2.7599331333990778,2.244309876010375,2.752394984277786
9,2.472754535009464,3.1208340388652167,2.451021651108218,3.0592370679497547
10,2.697159946100194,3.3433581222585516,2.7924484423812954,3.29803114032753
11,2.97255392083879,3.558952481491121,3.1449865814476827,3.6459778694641223
12,3.2567678624045273,3.67799347678393,3.4728366242824196,3.816549969443616
13,3.515841872565413,3.902902926802085,3.761378108522478,4.102022997282072
14,3.625537134007183,4.157973005099462,4.029693267429371,4.268294917904659
15,3.8277390783110006,4.412495245519676,4.3288547541816715,4.5725380673214495
16,4.14639157712176,4.5478265869423335,4.642918339798753,4.82445644036649
17,4.298435546293655,4.809281678890469,5.069224131825443,5.135171540956408
18,4.569521628014657,5.066952379232903,5.434477209867987,5.512845332480933
19,4.820516594568934,5.331107316865273,5.813886080251465,5.7020804345776375
20,4.929533344084686,5.4899643405372665,6.243842104722115,5.914830570573432
21,5.12453537717723,5.749283706092894,6.6169293615633125,6.220292624278248
22,5.341681953085731,5.920958311421708,7.008009242258713,6.289073600137469
23,5.5075835118508785,6.148672434565286,7.181409832645254,6.556655849779892
24,5.660200043868047,6.436052892980013,7.493547778184626,6.793349116590934
25,5.795078633746491,6.655461740763199,7.73990886605219,7.0971217944584755
26,5.865772527810557,6.862635750871512,7.819303441965738,7.298202409051785
27,6.026184067791346,7.050124019855595,7.908754216469404,7.534267651491279
28,6.152258420890621,7.206769796646922,7.978590457332676,7.719182504942677
29,6.2409318212617775,7.412735626584779,8.132046929224192,7.83322743755298
30,6.35610166244357,7.611324504191148,8.298373997584202,8.05306507884888
31,6.485353473914697,7.830407397287358,8.415452231375212,8.259247431297874
32,6.654040132156986,7.982316019452787,8.606873592783906,8.521998406546349
