Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.30850915415143687,0.25410959045674,0.2397441196797721,0.2116014746568872
1,0.5826991740209853,0.5576739207783223,0.5152573442874544,0.5696686168697245
2,0.8676917021205884,0.7931135654184341,0.8638721438826641,0.8733846496370964
3,1.0619720590692894,1.0824937915118633,1.0424987682983,1.0833190630589382
4,1.3500586182910923,1.3950461123271327,1.2938774814572112,1.3590449849751907
5,1.639028004019806,1.5997430852395118,1.5457785281557868,1.6950710805079532
6,1.8045610865694488,1.9574472419192177,1.914224143485621,2.0307957285823113
7,2.023817306589244,2.161690828661908,2.060706998899262,2.242582754689676
8,2.2579823688346425,2.3961855764164257,2.445490422467655,2.5587759017358445
9,2.492634958077333,2.630727595816098,2.816766238847351,2.7849370512723413
10,2.7645986823299333,2.8170229330891763,3.1115262406082387,2.9492301777345373
11,3.0245726649119073,3.1320465660598993,3.399805639881425,3.21014151751017
12,3.1572705280016584,3.3513406719237224,3.620473008176636,3.51520005998132
13,3.328081170323256,3.6284441145427735,3.899558052507384,3.739102431168935
14,3.536082464847251,3.8037145861689483,4.107288850609653,4.047245785132439
15,3.6688054610613863,3.9354245510153296,4.5018925854596334,4.417702047677963
16,3.8308870269073396,4.078713873903208,4.862006388377738,4.713929692158564
17,3.9989430308934053,4.1909461983791285,5.21733618298792,4.973412213611123
18,4.156112696175559,4.446833461196501,5.5728650100967325,5.199292066004661
19,4.321722723153412,4.668643386189315,5.816311382523146,5.431900619511117
20,4.44383595499942,4.91840840137519,5.99886064221173,5.700367307327745
21,4.571939478119174,5.071188640144358,6.280613224213432,5.958757693794458
22,4.758009142094811,5.323584608006731,6.63241661655479,6.197340326463382
23,4.793674842233527,5.433808662106927,6.839314516170573,6.402176440902421
24,4.945303596262178,5.753896912091443,7.119521913780614,6.667670451491459
25,5.039174610269524,5.906221808770804,7.35279423562527,6.928063937470486
26,5.153412556259078,6.113030079357809,7.566720505411908,7.1920901009771345
27,5.309621212118442,6.276859840768459,7.646902361730755,7.549406747124832
28,5.410952084276511,6.379673946136399,7.733120103349661,7.67283896985609
29,5.550884228942584,6.480941601290107,7.803432640881025,7.937638030864446
30,5.651276716349014,6.629969516065249,7.911776000857744,8.191494442515992
31,5.721782283967085,6.830675733825325,8.033109151443727,8.31477455942934
32,5.928344184188774,7.012731233765777,8.154088906583983,8.561242024186647
33,6.075361387353299,7.184031300629489,8.348131704847718,8.872450728692531
34,6.306378903995286,7.464009454579835,8.498107542178577,9.064915748318027
35,6.3769425258011285,7.594061865300627,8.667773940437849,9.30221975050205
36,6.433432552035612,7.676718657375462,8.837218437555492,9.61719241049708
37,6.611181886495592,7.886777357611126,9.012038657192948,9.864944885243162
38,6.732975996709568,8.026785435873668,9.09887782035906,10.118090827102641
39,6.882743633026779,8.115972729660154,9.293859665321767,10.238961371234922
