Time(Iteration),EpsilonGreedyLinearBanditTheta,ThompsonSamplingMultiArmedBanditTheta
167,0.5201941211327761,1.0
168,0.5201599908556088,1.0
169,0.5201749676274989,1.0
170,0.5209896427844813,1.0
171,0.5209499715737798,1.0
172,0.5209722030792288,1.0
173,0.5210239649721722,1.0
174,0.5208202598690183,1.0
175,0.5149684300789343,1.0
176,0.5131293773760024,1.0
177,0.5151769401174878,1.0
178,0.5151467742496635,1.0
179,0.514422797424241,1.0
180,0.5119015341639311,1.0
181,0.5118634352457583,1.0
182,0.511318552103458,1.0
183,0.5112527579605647,1.0
184,0.511205607636973,1.0
185,0.5104714946372684,1.0
186,0.510410689363996,1.0
187,0.5105074101203135,1.0
188,0.507434186126547,1.0
189,0.5072248772388124,1.0
190,0.5090523923488824,1.0
191,0.5048464395737613,1.0
192,0.5046112425815121,1.0
193,0.5045962747053948,1.0
194,0.5045914043937094,1.0
195,0.502373669307016,1.0
196,0.5017883247269255,1.0
197,0.49959742152436226,1.0
198,0.4996028200426932,1.0
199,0.49958809895497536,1.0
200,0.4995282692621723,1.0
201,0.4995976095227195,1.0
202,0.49957839042523383,1.0
203,0.4997440666902784,1.0
204,0.4950101738095139,1.0
205,0.493499213017197,1.0
206,0.4913978881095738,1.0
207,0.4911495622866335,1.0
208,0.4911684595697185,1.0
209,0.4923213677117818,1.0
210,0.49210459575643045,1.0
211,0.49052965393149395,1.0
212,0.4898279743845227,1.0
213,0.48671770489936844,1.0
214,0.4867092082453932,1.0
215,0.4854371402710364,1.0
216,0.48485470733701475,1.0
217,0.4848517006159481,1.0
218,0.48668173024000366,1.0
219,0.48701090119615165,1.0
220,0.48685786830914946,1.0
221,0.4864100897478866,1.0
222,0.4855830323408249,1.0
223,0.48614166254695956,1.0
224,0.48562014615702775,1.0
225,0.4856171802251323,1.0
226,0.48566290944832585,1.0
227,0.4856654828964418,1.0
228,0.48566637611426955,1.0
229,0.48239681346977087,1.0
230,0.48031518488040004,1.0
231,0.4804910324204116,1.0
232,0.48042902177012425,1.0
233,0.48044637389352945,1.0
234,0.4795949122992452,1.0
235,0.46825100820519944,1.0
236,0.4682399704779341,1.0
237,0.4682569456765025,1.0
238,0.46754625790611587,1.0
239,0.45859108228445206,1.0
240,0.45915842841518495,1.0
241,0.459424556007089,1.0
242,0.45861276310787363,1.0
243,0.4586028760849163,1.0
244,0.4590898463726747,1.0
245,0.4583774868249346,1.0
246,0.45837238261755137,1.0
247,0.45731917577860076,1.0
248,0.4573234300030425,1.0
249,0.45690345826066564,1.0
250,0.45269507044482593,1.0
251,0.45253958097864055,1.0
252,0.4520377215109864,1.0
253,0.4517097862903863,1.0
254,0.45169797107629905,1.0
255,0.4518134098762746,1.0
256,0.45151762170098236,1.0
257,0.45171420881460156,1.0
258,0.4516234351969019,1.0
259,0.4527293372545988,1.0
260,0.45374731404623747,1.0
261,0.45374412652632934,1.0
262,0.453706121137596,1.0
263,0.45276413459914844,1.0
264,0.452762300814728,1.0
265,0.45280953690353754,1.0
266,0.45357319149027286,1.0
267,0.45333210733294094,1.0
268,0.4529616754928596,1.0
269,0.4508004206372053,1.0
270,0.45045207441119234,1.0
271,0.4496813532132129,1.0
272,0.4495481439821723,1.0
273,0.450536621753047,1.0
274,0.45047407787281013,1.0
275,0.45046864771215167,1.0
276,0.45024001738161673,1.0
277,0.4502422692860212,1.0
278,0.4502729083388127,1.0
279,0.4506034665825256,1.0
