Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit
87,18.532561606797202,17.749576156699767
88,18.690746010275955,17.847454020482747
89,18.743878065675254,17.904184549618222
90,18.902345063870428,17.973877470062195
91,19.13768030124906,18.076992316672335
92,19.198550326346016,18.232082407265505
93,19.330984989621307,18.313898421884492
94,19.427707239501377,18.360515855300655
95,19.506283415827976,18.49840223470904
96,19.542129158711713,18.625632530663303
97,19.682742632815476,18.672249964079466
98,19.80219801385898,18.718867397495632
99,19.98808622190382,18.897201677418067
100,20.092872706461815,19.005569989047977
101,20.19220450932897,19.188484920652296
102,20.243681723881373,19.358818809552226
103,20.27952746676511,19.481736244141636
104,20.5166057987418,19.568172910498728
105,20.552451541625537,19.650705027557187
106,20.606031809319404,19.800862217776185
107,20.70098812273892,19.905022900024868
108,20.754568390432787,20.02574273835539
109,20.850857191935166,20.11191360907613
110,20.886702934818903,20.191245177692338
111,21.03148896684123,20.345207435568042
112,21.229881178811304,20.399866096891174
113,21.26572692169504,20.49643288297427
114,21.356981833487488,20.533614088760977
115,21.595662779613054,20.570795294547683
116,21.65036528150251,20.65551090652793
117,21.871497699437036,20.850279375874372
118,21.93138482017704,20.887460581661077
119,22.058854370725662,20.992103915966826
120,22.0947001136094,21.212693110008306
121,22.206665102521274,21.491686057254963
122,22.326939272312472,21.661414154217066
123,22.471829843823397,21.749071022341315
124,22.54672796097007,21.937848114914214
125,22.582573703853807,22.008616869586977
126,22.69404924067011,22.045798075373682
127,22.783803608558497,22.099343776536294
128,22.870283245132967,22.289421645046446
129,23.016059126071575,22.32660285083315
130,23.064627693899713,22.363784056619856
131,23.197281228364616,22.440957752933762
132,23.233126971248353,22.497397029989315
133,23.350442879138043,22.65405323685888
134,23.462109411305327,22.730888328863152
135,23.641678611502677,22.906007411016326
136,23.76093033936907,23.047797069916093
137,23.84361471555232,23.0849782757028
138,23.98150574724281,23.158383033841524
139,24.127249332048024,23.39209874735666
140,24.276615638320344,23.480215778160378
141,24.345223147717622,23.641397861050798
142,24.451049195793285,23.798049394558326
143,24.598070442613054,23.886491030711845
144,24.760439994072303,23.923672236498554
145,24.866266042147966,24.048132313410143
146,24.916192252952687,24.25180964496144
147,25.031598909084476,24.386742600269987
148,25.193505027168445,24.462685252509747
149,25.316505180571642,24.547896056854817
150,25.413716775993525,24.649521429033086
151,25.476529657762406,24.80640252565736
152,25.622362580347026,24.879555619983474
153,25.675301048171242,24.992710858725555
154,25.824677827947237,25.182076875954234
155,25.93098189548934,25.3678242989369
156,26.09619547151471,25.405005504723604
157,26.17050498581208,25.565418329471818
158,26.210794107922027,25.602599535258527
159,26.404093300239463,25.708260965733256
160,26.64202929601828,25.76106472959278
161,26.768092877083678,25.954016626036395
162,26.84633045509536,26.097263887145317
163,27.000319713519286,26.26673420923434
164,27.066840938374707,26.348280145253927
165,27.160677588111604,26.412543495381282
166,27.397833643152204,26.537664181473456
167,27.50891238634705,26.633110481197217
168,27.64649405309084,26.807688821837115
169,27.710675018050146,26.973772349924978
170,27.898690057472844,27.00584239321757
171,28.072834852876202,27.037912436510158
172,28.169124469465295,27.098690772401927
173,28.319557223548703,27.130760815694515
174,28.440260624473307,27.162830858987103
175,28.571057221706575,27.19490090227969
176,28.60690296459031,27.27830647458316
177,28.701212727686293,27.402139044586267
178,28.73705847057003,27.484842981569592
179,28.867436720832625,27.643995441268224
180,28.971102601198265,27.78679905879833
181,29.060126450318204,27.89948056765146
182,29.09597219320194,27.93155061094405
183,29.131817936085678,28.110039633924288
184,29.301117901110114,28.151969325330402
185,29.33696364399385,28.18403936862299
186,29.431273407089833,28.224385551635283
187,29.46711914997357,28.30403498125721
188,29.607731798199403,28.34618271594411
189,29.6971986349843,28.388789885844794
190,29.852309493199016,28.508786731825033
191,29.95771056496843,28.581994432970408
192,30.0312605650421,28.73699704705634
193,30.137900068082722,28.806771347538863
194,30.25666358318721,28.874867886190124
195,30.375193896699027,28.906937929482712
196,30.472082346538958,29.04038160769422
197,30.53028445279137,29.130065605383766
198,30.6205860626802,29.162135648676355
199,30.656431805563937,29.303925169530828
200,30.764265910986687,29.477073388908245
201,30.90116792413205,29.550715241453638
202,30.937013667015787,29.58278528474623
203,31.007561212838688,29.794022666003855
204,31.140506930905623,29.89573684084932
205,31.222140511533674,29.98489801686217
206,31.25798625441741,30.137598248004622
207,31.337323183074364,30.221492806347833
208,31.510840563699276,30.317401805346258
209,31.59290974472203,30.34947184863885
210,31.7129184069948,30.381541891931438
211,31.835544934602677,30.514432029175698
212,31.914431507810104,30.58884451426651
213,31.977827116005137,30.82542613908297
214,32.013672858888874,30.94219226681749
215,32.04951860177261,31.024896203800814
216,32.22375818600573,31.11087926621679
217,32.31990783494947,31.185099672338886
218,32.416066747525875,31.272835456282415
219,32.45191249040961,31.397521767944863
220,32.51086471937843,31.55097578444083
221,32.54671046226217,31.583045827733418
222,32.63450261316712,31.652337890160076
223,32.75522789288963,31.744042546131237
224,32.793819233022525,31.776112589423825
225,32.95634390669246,31.85671943630665
226,33.070425022628406,31.98964936906095
227,33.2980306747011,32.03087963864007
228,33.33136695860095,32.18798549398892
229,33.399109514813425,32.23249886576179
230,33.49183137900967,32.39177314037202
231,33.561194158268194,32.48205445429304
232,33.69476168566639,32.6183590351375
233,33.81333622053018,32.73078472544873
234,33.96038332932688,32.77113090846102
235,34.09076177616826,32.933303604226104
236,34.12409806006811,33.001288331160985
237,34.157434343967964,33.13159081399632
238,34.20673764332515,33.22705558910694
239,34.589942188828154,33.27660308793595
240,34.725896857995245,33.35397894498538
241,34.7592331418951,33.44080289218893
242,34.98563777623356,33.47287293548152
243,35.11521071889978,33.550601638392166
244,35.163298111434614,33.59675214960574
245,35.28934738885171,33.700903904223296
246,35.40094847991847,33.8114578268329
247,35.47766781646938,33.94916292731062
248,35.58311471373216,33.98123297060321
249,35.809173592888655,34.08191853357142
250,35.91221149479081,34.15556038611681
251,35.94554777869067,34.187630429409396
252,36.01793643685346,34.26937887224061
253,36.142128795297694,34.5072819633907
254,36.290237745413336,34.63990818306916
255,36.40646196454516,34.812228707315555
256,36.58543251106183,34.88644911343765
257,36.773488341623064,35.01476708433158
258,36.887277474943154,35.13496158290461
259,36.956067901300045,35.24166604468921
260,37.062995842919136,35.4438360908074
261,37.13588745985342,35.549274310410155
262,37.22095105956975,35.65328608474239
263,37.4254010864753,35.76166230860703
264,37.492595729265005,35.79373235189962
265,37.54575228501072,35.89897348558445
266,37.57908856891058,35.983688001131114
267,37.62158507909697,36.08531337330938
268,37.70134132226706,36.117383416601974
269,37.79290701994775,36.16158818102996
270,37.88784508138526,36.295844582907854
271,38.00499831597757,36.357193358521826
272,38.03833459987742,36.42150731907683
273,38.11072325804022,36.453577362369415
274,38.21728074552418,36.48564740566201
275,38.26941465941524,36.601650281267005
276,38.36379365027129,36.6337203245596
277,38.49399667167445,36.66579036785218
278,38.564588016664196,36.736621857597825
279,38.80798210578438,36.89093170169743
280,39.05528758816368,37.021931548466725
281,39.17244296230914,37.21424473904971
282,39.20577924620899,37.2463147823423
283,39.282733574061,37.323361145554244
284,39.30244107260624,37.37980498973347
285,39.32214857115148,37.53009851518446
286,39.36825647539591,37.61970901075348
287,39.38796397394115,37.71116463434247
288,39.407671472486385,37.76631016466286
289,39.4497353344003,37.88254033413732
290,39.46944283294554,37.994266248128746
291,39.515498005130056,38.06236278678001
292,39.66967674770474,38.16141230653457
293,39.77713752176243,38.39042075569889
294,39.82484213649793,38.58237458204765
295,39.95919663068618,38.67937429164798
296,40.057860911447165,38.9165598592251
297,40.09636603998361,39.00141936494428
298,40.20099677701137,39.081785294793605
299,40.26149602887584,39.119110394319236
300,40.37689330600762,39.33890129900101
301,40.41539843454406,39.38040756992306
302,40.526924068179255,39.56574350022729
303,40.64382165077698,39.635092864069414
304,40.70971761517424,39.71257329331955
305,40.8294653636686,39.84094254018184
306,40.90412532458492,39.873012583474434
307,40.95002753882072,39.905082626767026
308,41.105899205135486,39.93715267005961
309,41.173212085995736,40.045048519829614
310,41.192919584540974,40.14778653562108
311,41.315298994585554,40.23431244591877
312,41.39403869384949,40.38796096052822
313,41.47746375008656,40.4200310038208
314,41.67953339698418,40.499071120822926
315,41.71286968088403,40.53114116411551
316,41.73257717942927,40.5632112074081
317,41.76282180458261,40.629983053639855
318,41.853317522997315,40.70601722858003
319,41.97192441941916,40.73808727187262
320,41.9916319179644,40.876877045879255
321,42.06526249446689,40.90894708917184
322,42.08496999301214,40.97693181610673
323,42.104677491557375,41.05194896927604
324,42.20107465646581,41.195349113807964
325,42.30287535959768,41.28770870862324
326,42.344939221511595,41.403704962523626
327,42.36464672005683,41.47097358701904
328,42.40595362466421,41.520136355252106
329,42.47188456134846,41.584144706705445
330,42.491592059893705,41.616214749998036
331,42.56507860435528,41.705825245567056
332,42.62840898210261,41.774042597424796
333,42.69228817085418,41.856261297958824
334,42.79723961489644,41.98583609079057
335,42.816947113441685,42.196730706731366
336,42.99225551140629,42.3346631961429
337,43.02440633843181,42.40641254060572
338,43.075150566086386,42.438482583898306
339,43.09485806463162,42.4705526271909
340,43.218988716701375,42.58011257379308
341,43.25432768691528,42.652351759666224
342,43.30043559115971,42.684421802958816
343,43.36373482012071,42.795154233333065
344,43.45695167463666,42.87954284330387
345,43.57233703344714,43.12768406835146
346,43.672019756868444,43.2171738605253
347,43.805906477223,43.29629038088301
348,43.90519440075598,43.38747099471138
349,43.92490189930122,43.41954103800397
350,44.14271591583921,43.52336020421943
351,44.21731423342616,43.58886270703018
352,44.35672048196046,43.67576638186012
353,44.43687103912434,43.707836425152706
354,44.54280823602198,43.76955898112815
355,44.69367538096769,43.89859967346867
356,44.72860713772636,44.058860445502184
357,44.885418298379456,44.09093048879477
358,44.90512579692469,44.12300053208736
359,44.981220683731976,44.15507057537995
360,45.09649216912802,44.24758367729118
361,45.16185832729132,44.346862470373694
362,45.18156582583656,44.378932513666285
363,45.2012733243818,44.49664570525953
364,45.25374258944058,44.56965158750582
365,45.30227358727178,44.65926208307484
366,45.33971561062715,44.70076835399689
367,45.412063368793135,44.86354983892982
368,45.43177086733837,45.00614766397301
369,45.613627963060026,45.15509805232107
370,45.75198761091667,45.187168095613664
371,45.841601481071294,45.26244638353087
372,45.86130897961653,45.29451642682346
373,45.923784333046925,45.326586470116055
374,45.9745285607015,45.41825867745597
375,46.11291560560569,45.493485801348186
376,46.13262310415094,45.579527148752916
377,46.152330602696175,45.71079560911592
378,46.21458382285384,45.87341610566531
379,46.28182572759262,46.01472434086155
380,46.506066673366405,46.08045899621564
381,46.61385099239156,46.20569623957724
382,46.680916197109916,46.22438441786621
383,46.70062369565515,46.25867288633491
384,46.7798337822079,46.368485746732986
385,46.82456556296636,46.49155163041187
386,46.90377564951911,46.5176773588593
387,47.000359786653874,46.56540358878661
388,47.042423648567784,46.69724426029298
389,47.06213114711302,46.794847602032256
390,47.143430384105855,46.86568336761778
391,47.188190165247846,46.9753233097778
392,47.222959824712646,47.05005924703538
393,47.27460563141863,47.10377684836849
394,47.33566292601128,47.18433851620622
395,47.35537042455652,47.24207906875813
396,47.38493757121528,47.2770873735714
397,47.591250206959316,47.37761983375595
398,47.64140266880145,47.448948271665664
399,47.79801136311156,47.47899228393195
400,47.8177188616568,47.5623433396177
401,47.83742636020204,47.581031517906666
402,48.03022887595624,47.672705837640386
403,48.10384939362487,47.776826622347244
