Time(Iteration),EpsilonGreedyLinearBanditTheta,ThompsonSamplingMultiArmedBanditTheta
0,0.9906373173987797,0.9916600617377762
1,0.9789525745081009,0.9890934710533251
2,0.9686026625149011,0.9888014921191811
3,0.9624762341386855,0.9852774386022611
4,0.9548341957586987,0.9736865079174688
5,0.930328808918499,0.9576581243999007
6,0.9226342762342178,0.9464431475724991
7,0.9045127021616464,0.9343594018937192
8,0.8991379365744484,0.9080979346989366
9,0.8928244760406445,0.905165342093739
10,0.88240621890574,0.8977295537774752
11,0.8712104204630482,0.8628442556830851
12,0.8603878669341827,0.8142743415860616
13,0.8447564875160385,0.7971700971171652
14,0.8423278190260344,0.7916365786241346
15,0.8366644068430433,0.7705186977892218
16,0.838978130875233,0.7641988839744766
17,0.8354546382791479,0.7618639246992498
18,0.8323252342211246,0.7632289387597236
19,0.824469525914308,0.7379546415856433
20,0.8175561773429185,0.7332222729189957
21,0.8116497971882113,0.7134417388231706
22,0.8075700613276267,0.7075787567273502
23,0.8045253329712361,0.6575154974234405
24,0.7991865124246749,0.6299339141476372
25,0.7968979428847754,0.6155031812011185
26,0.7974883771063208,0.6039710056304615
27,0.7956616649357329,0.5973393602930503
28,0.7961410037967177,0.5852088967591663
29,0.7915741212970138,0.5660442756370143
30,0.7845146313377048,0.5585432985912585
31,0.7781487803169718,0.5477158070255482
32,0.7783664860837447,0.5341488612655418
33,0.7776409732179177,0.5166510884496953
34,0.7813347707426641,0.5117153694597942
35,0.7812276854680886,0.5083999738699735
36,0.7772130681294043,0.49864647838367765
37,0.774559040222029,0.48379661327992063
38,0.7716619597504156,0.4849267236125277
39,0.7657449361668123,0.4686922765998557
40,0.7642449906844719,0.468482806063789
41,0.7644961476136323,0.4654003445066053
42,0.7600996566342586,0.45041206579089543
43,0.7535681522291078,0.44964558889870593
44,0.7535032268637419,0.4445771046473023
45,0.7488580654367001,0.4253644806120736
46,0.7486878971035317,0.4194946247787823
47,0.7481894530660351,0.41768812602847954
48,0.7478934526954342,0.4206467975374652
49,0.7373566921311143,0.41926256951745167
50,0.7230359977238497,0.41879619754011693
51,0.7158191079766775,0.41728496681726535
52,0.7127924648377181,0.41235445294482903
53,0.7127817495056084,0.4139932190271264
54,0.7003946308836287,0.4033404118196461
55,0.7002188524059261,0.402291527551494
56,0.6991317200392213,0.3950485326268798
57,0.6969878378991081,0.3972406939120019
58,0.6971255448144702,0.3850316835315404
59,0.6974369509334081,0.38104323731070033
60,0.7036353256655825,0.374963440079897
61,0.7043294195894657,0.378639830746167
62,0.7029685523383558,0.3736270522948
63,0.6980142678929756,0.3753137783379879
64,0.6950746612026698,0.3752336202921063
65,0.6871788394031685,0.3747551177930411
66,0.6852782579433758,0.36921560819391097
67,0.685834165823629,0.36248911978627624
68,0.6855709107049001,0.3632954157689438
69,0.6808309325121262,0.36263462380302824
70,0.6798867775164001,0.3570816133143353
71,0.6798189555370929,0.35624987388090623
72,0.6768323339680993,0.3555769363639326
73,0.6757118321036351,0.3558791939900607
74,0.6682678201364284,0.351932593868671
75,0.6670438758683165,0.3495130162902611
76,0.6539366875121176,0.34778933463712175
77,0.6532234788002896,0.3479099895907986
78,0.6484998733798878,0.3459159206679158
79,0.6481071278248536,0.3453129756254022
80,0.6486421077134079,0.3414745782794574
81,0.6428986153116483,0.3372409803104233
82,0.6305638718945112,0.3369287437491272
83,0.6285545220081314,0.3389714767507804
84,0.628537837583056,0.33907721152660253
85,0.6276288110495407,0.33866110934743754
86,0.6203950977021442,0.3386277931314994
87,0.6181039995829278,0.3351672742532532
88,0.6182472166843114,0.3327694326921169
89,0.6181272995907833,0.3308008549791618
90,0.6169262558996936,0.32628496922639666
91,0.6168333117437335,0.3249038093257627
92,0.6167782848577658,0.32230497696836247
93,0.6169669146981789,0.31924056954531166
94,0.6175568627434458,0.31964468525648376
95,0.6102610775745182,0.3170482413677696
96,0.603062306443251,0.31670676510451057
97,0.6011040617559991,0.30848564244061794
98,0.593590988960096,0.3078598633525228
99,0.5934754946631162,0.3083586585395502
100,0.5932584818000693,0.3080415566618411
101,0.5938782637762657,0.30498813870529806
102,0.5933439210603002,0.3034092183934282
103,0.5934402023070888,0.3009737997482652
104,0.5932040398354115,0.2999224699030109
105,0.5924041074959104,0.2990172325273569
106,0.5913932765748522,0.30048411577358075
107,0.590067260955811,0.29837563187477933
108,0.5900619147773412,0.2926464833056481
109,0.5900626467495521,0.2938395118286581
110,0.5898987817017133,0.2908360807370332
111,0.5705254360249825,0.290685482123846
112,0.5697271563353954,0.2904159985374576
113,0.5693178037526203,0.2889339448270377
114,0.558803496756907,0.2870213057223722
115,0.5568205023352312,0.2816518357709473
116,0.5500179102812319,0.2799845097225404
117,0.5492966662155903,0.2748797141296014
118,0.5488121600880005,0.2749494284079905
119,0.5488687696398511,0.2746180979481945
120,0.5478106908887741,0.2753574156116053
121,0.5477748819077091,0.27501685972925405
122,0.5476578560448948,0.27323332279481083
123,0.5464616655179344,0.2670642804591632
124,0.5464603914826683,0.26331984898655014
125,0.5478717185616806,0.2619089888977813
126,0.538144267217447,0.2622889046855979
127,0.5378247753667299,0.263263490550308
128,0.5377592197628838,0.2639358959184519
129,0.5374835661314796,0.2639000877408585
130,0.5376227971272585,0.2628201347876064
131,0.5388133266710936,0.2623195553456727
132,0.5387887671561371,0.25947233715087753
133,0.5343348442554972,0.2575751029097581
134,0.5343222314659943,0.2564138167932843
135,0.5330929822141001,0.25185623467698565
136,0.5329442819142314,0.25099776785711986
137,0.5334540218539832,0.24880290971023142
138,0.5340217346896555,0.24842683018411424
139,0.5330991307586193,0.24677191741635643
140,0.5329899384182586,0.24652258017802903
141,0.531897138744029,0.24265408488350632
