Time(Iteration),EpsilonGreedyLinearBanditTheta,ThompsonSamplingMultiArmedBanditTheta
220,0.42604376490494456,0.1764191346996405
221,0.42568937089209513,0.1747075798493777
222,0.4252773286976349,0.17471143757333452
223,0.42261121509497046,0.17296416964406552
224,0.42322810734093935,0.1731046611122103
225,0.4230960112937373,0.172520261473407
226,0.42294784601927127,0.17078391328555514
227,0.42281479085590173,0.17061884976043235
228,0.40524811134581923,0.17061850076926696
229,0.3859172579026307,0.17011527067619764
230,0.3860040737496524,0.16895693758525304
231,0.38597820999434096,0.16787519894036476
232,0.3638566472426077,0.16695394494954421
233,0.3607379798004623,0.16648558013458573
234,0.3610002183148625,0.1645334813280463
235,0.3604706727066446,0.16438867494543413
236,0.3613356482563044,0.16454265019849929
237,0.36068863454968625,0.16411842335338572
238,0.35998463359390953,0.16371982640111274
239,0.3590224578644302,0.1633951665879937
240,0.3589508573781199,0.16388689589832103
241,0.35868274374557285,0.16426396397393567
242,0.3586826093509402,0.16476886152311074
243,0.35724230432273174,0.1641076250447545
244,0.3561167892733518,0.16403103284827988
245,0.35618462431855946,0.16387425429835326
246,0.3568254186033709,0.1635497383738061
247,0.35726694605191056,0.16326595744153605
248,0.3573218863529274,0.1618721720826935
249,0.356788929556922,0.16208319987781714
