Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.43903621059608267,0.39157723126344507,0.3932126318731455,0.5115719103292109
1,0.7988786868986555,0.8031261198515267,0.7727111587014678,0.8545741737910543
2,1.1650523183556565,1.2155662406846068,1.201936798848752,1.2600576277036581
3,1.5662164170105992,1.648354529339392,1.623032948196115,1.5884797099252037
4,1.837460792644069,1.9986804716585465,2.0070166570654537,1.9480681295657878
5,2.090153416751544,2.2609230764461175,2.356481289821697,2.3744142128171286
6,2.3276498273024657,2.562623202103193,2.733465162797861,2.723101889157415
7,2.58726016227668,2.890812131035351,3.143862311588639,3.164075519137329
8,2.8323278118453463,3.1918284368322274,3.5184636688687414,3.4473798175644332
9,3.089874177794436,3.5329070238247136,3.946942564759906,3.775196237409697
10,3.3907145999414823,3.7800431945697213,4.350494366363216,4.127142568548733
11,3.705923465421189,4.03534428290122,4.621155273320571,4.346771858960222
12,3.9026556609865537,4.261525464496096,5.080718791964248,4.509803748367952
13,4.209089161313078,4.584829174733671,5.568455278807596,4.935898630664733
14,4.487143654085754,4.9512539196826015,5.911220172639615,5.366611343596324
15,4.770960278057129,5.204554231417031,6.251885759971769,5.838546788415085
16,4.999265767563657,5.376860517561299,6.552026287686305,6.174551016080946
17,5.189545926051478,5.660638329958212,6.98322862802529,6.4689581977672805
18,5.310597527757374,5.844495671766174,7.421006663680787,6.829495754046659
19,5.519970716482333,6.004098448366761,7.864425053850044,7.125751019434382
20,5.674247527419182,6.104200832548397,8.262574255521235,7.442645008545652
21,5.869838329562034,6.2870307333633235,8.621165674065537,7.76031649577874
22,6.0339994537080965,6.574484750650926,9.049788714220892,8.09079540248872
23,6.25995763148774,6.87667114960306,9.396707546335309,8.40198148105166
24,6.409576598197022,7.178489472198324,9.790886165443132,8.766282732386614
25,6.524677550375619,7.4145620381970705,9.89523511427582,9.034643440217181
26,6.659694724337375,7.682060219026451,10.006955539127848,9.396049406872415
27,6.759292584213921,7.893226758636025,10.109993352434637,9.821356568206806
28,6.939008139977988,8.101819232781198,10.296005413952198,10.164234366509625
29,7.048777209493089,8.245396376862994,10.506996008035758,10.617669990119706
30,7.231722592286057,8.580001922322698,10.762188120451494,11.014230396740391
31,7.376580921341612,8.850087851412134,10.979389510884799,11.424102603384638
32,7.562411323213579,9.119469526191985,11.254429709595795,11.763122971346125
33,7.7808717241853795,9.348621081407932,11.573272510720471,12.037227542533415
34,7.959022624923787,9.460914135663696,11.902841928068659,12.462814912888307
35,8.146565692872993,9.655439373302865,12.18439126379872,12.824406589143091
36,8.404131648056788,9.864346111624442,12.423613208569282,13.029308894269027
37,8.564508097720488,10.074492846612648,12.7416381902894,13.281085679997167
38,8.803596835173593,10.279279932861616,13.097272717001237,13.61894615644026
39,8.914699044797905,10.429728156163163,13.415680938317474,13.893545365545492
40,9.056004264132277,10.505098564478407,13.685079574545743,14.155074944688584
41,9.151375736810145,10.636833169303097,14.029986727409106,14.454877213289063
42,9.279810557656699,10.740183561315467,14.25552532945505,14.942343609632289
43,9.569880121194341,10.898151223226389,14.688193362052093,15.199243808279558
44,9.627306217589675,11.078684564893626,14.944034630549407,15.609106445770468
45,9.728329601543837,11.347823350690685,15.335279813399683,15.909928123085269
46,9.84192388424479,11.506298213160337,15.720585968322803,16.16521108437491
47,10.037607369640504,11.63743917239564,16.0757548359555,16.556382112281472
48,10.220729734786149,11.699430201691317,16.41687134437112,16.927776721918267
49,10.403817172188507,11.800886714523866,16.769594924296815,17.308300826707814
50,10.651175012839264,11.89328314805003,17.194872686318593,17.661431549201936
51,10.812983797234262,11.979104252654077,17.49118864083662,18.123911184096542
52,10.94664339444458,12.133641328006188,17.75471464456785,18.340807237258044
53,11.059209845709853,12.341176409963293,18.097193062347504,18.684495078630775
54,11.252290244272116,12.54940893499551,18.383132153632403,18.98402697843248
55,11.366446127158433,12.600467967224034,18.722623905490632,19.211367827655987
56,11.565034498825892,12.833780107104612,19.022875378538842,19.508284933556475
57,11.69629332618703,12.904427512211635,19.41314605083479,19.998273497314088
58,11.908940095732408,12.99160579599806,19.764811569298733,20.344656634443865
59,12.069923054860094,13.084924062014863,20.189790188777152,20.742474712997982
60,12.21507056851744,13.32076467802699,20.50866460828845,21.09696757670736
61,12.314331905148133,13.371823710255518,20.957673736156032,21.38490727812914
62,12.410485789715688,13.472235949694205,21.359333014549435,21.803640346091854
63,12.493413475476872,13.681812729295725,21.825165959163222,22.240655168325006
64,12.54533018670519,13.747660605723826,22.102611143118114,22.636014164616796
65,12.75036375526916,13.90593478288847,22.555940286956847,22.953100584445586
66,12.88965561431301,14.136086129956245,22.863188277388797,23.208471840319085
67,13.037828269015563,14.300773667566167,23.025323647795826,23.5304190762291
68,13.119197115926005,14.393041521036789,23.37411566403339,23.81833512580581
69,13.320142801592619,14.519108472744026,23.651475672566356,24.12874033819019
70,13.451362374442809,14.720275022035306,23.85674789253716,24.561999983720685
71,13.584028827019983,14.819130996112609,24.1851940277462,24.912012775941367
72,13.767325744214876,14.948689024429498,24.487391177600994,25.182678820824567
73,13.862407856351307,15.023126760607315,24.70437968953774,25.418105560869805
74,14.025072018215841,15.144168860014455,25.03583003777457,25.72930535880842
75,14.111608948586753,15.19647081015601,25.407411965854347,25.992971437483675
76,14.230659082240006,15.275422103068683,25.60983797557312,26.31760240100035
77,14.366518948856202,15.413909383953762,25.904978005998515,26.663215514994096
78,14.430057641923128,15.433520752059053,26.192402154341018,27.00284152263321
79,14.532165023653324,15.509244039777982,26.597725916033493,27.265893619897646
80,14.693393857350419,15.713336808907314,26.921186651269114,27.67146566594763
81,14.846802559810575,15.748376267398138,27.1638789562699,27.99754108285726
82,14.931903851487212,15.905673194863894,27.514548473179794,28.294014323765037
83,15.054189587030894,16.050171269847255,27.80124710962884,28.59185609495733
84,15.111615683426228,16.23423206526333,28.14359820943153,28.97800233725058
85,15.176738383407471,16.28604635033086,28.51096994630412,29.249283673357297
86,15.324740286151647,16.354549049505458,28.897708329497288,29.546770304650977
87,15.46523381652894,16.455080219652285,29.191558826515536,29.860037345014728
88,15.515424953187582,16.608593194347534,29.56188586505519,30.077352759309623
89,15.600778128694932,16.805252677414614,29.899375390527883,30.433789640932577
90,15.750636302544141,16.9130121099412,30.21243798403617,30.781164057198083
91,15.83252000585058,16.932623478046487,30.478205102944116,31.0837240480589
92,15.88709025385231,17.172834021653472,30.937321298103274,31.362632574002117
93,16.020124307602277,17.269515696508854,31.149891471342908,31.5126049580349
94,16.136988496376066,17.400347232960762,31.339498707967344,31.820525678658036
95,16.314291854583246,17.58755032469964,31.712786754378225,31.962453407247274
96,16.37878014217499,17.71121920719727,32.08014414073112,32.27744039954453
97,16.48413068807496,17.792243723961445,32.42231507099141,32.67653084328774
98,16.69077390904709,17.927493827244156,32.68467503924296,32.84807578288873
99,16.74377437183599,17.992939656164236,32.88203702963985,33.18620371972894
100,16.825143218746433,18.042585721267706,33.21138506333396,33.40178473903627
101,16.975080351024555,18.07782913917926,33.48942045182041,33.78242106979205
102,17.142616195701425,18.097440507284553,33.89915087753735,34.08156837399463
103,17.289138883230823,18.27651138656757,34.155731271500144,34.43252517627263
104,17.367730945808056,18.29612275467286,34.54028955140264,34.77578242265521
105,17.582216338089655,18.3976993348017,34.85897742393327,35.06916427017656
106,17.73795225199735,18.417310702906992,35.18599968761825,35.34395675336278
107,17.805679439309746,18.553514636593924,35.41454395014243,35.54648575922498
108,17.85587057596839,18.601665877359654,35.73498129877761,35.827809934104735
109,17.90606171262703,18.714228987266907,36.12142404871418,36.19395153706682
110,17.979889792294234,18.76993071834242,36.42487276656504,36.44763528184721
111,18.043044240943452,18.936277938630646,36.7566133963558,36.80853228599848
112,18.176185397601937,19.08926181590475,37.05200924164005,37.06154778465899
113,18.29264005565633,19.10887318401004,37.308820023764234,37.33620846181988
114,18.51841404048319,19.29583117379938,37.649069599436544,37.57155570870407
