Time(Iteration),EpsilonGreedyLinearBanditTheta,ThompsonSamplingMultiArmedBanditTheta
0,0.9807938725066592,0.9834875336269434
1,0.9643079976969101,0.970449568359822
2,0.9592882693484308,0.9773026588611551
3,0.9431474812306352,0.9402335716362087
4,0.9371286243573179,0.9349913341044178
5,0.9355870646409621,0.9194017526515275
6,0.9107257065419976,0.9154507916000387
7,0.9025665752662327,0.895356340062683
8,0.8870008349691725,0.894531082795518
9,0.886316613606466,0.8760667245224386
10,0.8837217786584928,0.8502148271792317
11,0.8717683408326027,0.83355682391927
12,0.8549970963016822,0.8191832419413257
13,0.8505686148655753,0.8193694923201826
14,0.8461679909270661,0.7854949204652588
15,0.8438817284076219,0.7739592604181496
16,0.8360488904230508,0.7608891252641462
17,0.8376902880663728,0.7435566879502191
18,0.836472344428018,0.7331986132419678
19,0.8365540679235677,0.7181035731507841
20,0.8248385185786553,0.7044635003908912
21,0.8159259238245925,0.7000578248592251
22,0.8026965393000994,0.6903493709677618
23,0.7866967552514363,0.6706329385407809
24,0.7867955011725217,0.6232265697655247
25,0.786027762257983,0.6047196889038677
26,0.7850966675051507,0.597685605154756
27,0.7748837316484343,0.5898176304862218
28,0.7685425255139984,0.5460117132953968
29,0.7684134954463198,0.5391912862721178
30,0.7681852559725244,0.5336697313959406
31,0.7581786995968465,0.5267783519426394
32,0.7543961442556322,0.5143942630503319
33,0.7501467371501378,0.4991353262102801
34,0.7435743459144504,0.500477369712107
35,0.7435763142113063,0.48370018447941876
36,0.7399694234486457,0.4748598560791425
37,0.7386984482429935,0.4656096442117833
38,0.7383587053340693,0.4630122552222171
39,0.7305697729092064,0.4592596552894575
40,0.727731638220288,0.4577654560926737
41,0.7269625146822378,0.4599764819181772
42,0.7280942397133744,0.4527198801114518
43,0.7190068047488944,0.44671551752577054
44,0.7160004149911691,0.4416664124315569
45,0.7111249163573206,0.4411820519859628
46,0.7069595984898625,0.42918583938112553
47,0.7090163971531892,0.42459881220077544
48,0.7095518786644791,0.42266838662397593
49,0.7075912941991568,0.41335844467096694
50,0.7013986965516874,0.4049581914569479
51,0.7013713359278356,0.40348340864100435
52,0.6995384741433832,0.3990047796766456
53,0.6995665042053153,0.39476279244176593
54,0.6977755927448396,0.377430882410673
55,0.6975592201372584,0.37945580156353664
56,0.6897982013531517,0.37686312988892995
57,0.6860204038295308,0.37236638072759953
58,0.6766261678034636,0.36797208743563037
59,0.6761713724905796,0.3587175643105381
60,0.6759039648321734,0.3529935185224447
61,0.6732612296148892,0.3492194465035941
62,0.6731816591865024,0.3440790658140372
63,0.6738743790270897,0.34514359364034586
64,0.6724268581545803,0.3342753766015427
65,0.6742625145811043,0.3369827766329881
66,0.6731292879284496,0.3388253823295445
67,0.6742916709507158,0.33684538576537126
68,0.6724618554643769,0.3398835412844351
69,0.6674057079230443,0.3385850902078489
70,0.6593199700480132,0.3374018535472022
71,0.6588877153606387,0.33192831702586795
72,0.6487995023112015,0.33139122739363136
73,0.6443523962389611,0.3250066667356087
74,0.6444664688046737,0.32414270191889283
75,0.63378554543074,0.31953403521371404
76,0.6247669747038633,0.3176223329638176
