Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.34532264743095376,0.33501494686463723,0.4414963678489034,0.4146166502508832
1,0.7451966610063454,0.5925909385626825,0.7648308667311186,0.7381307964530661
2,1.0953157936657998,0.8780248694523219,1.1062669440569957,1.2186250573073747
3,1.3675177783642876,1.116623333338548,1.4154498048362179,1.5743964128780112
4,1.6802629880206736,1.484274058305442,1.7894629760061727,1.9726823470014387
5,1.9201427227379155,1.7455304915687702,2.1786930488765988,2.2935564217643853
6,2.2212165113084454,1.9852602918414473,2.6764798142960333,2.7218404916655574
7,2.4447797614421107,2.1928161556770824,3.10774686216772,3.101666305666389
8,2.769070711863109,2.5236192273111717,3.579409221761909,3.453174506308243
9,2.9571591935630597,2.753175099851946,4.003561987119778,3.8850995757968887
10,3.1534844172634893,3.071745514034133,4.299807694786522,4.26351589995532
11,3.3713086092757307,3.309542296473824,4.666023190689799,4.668155088604846
12,3.567541723472716,3.452895473572427,5.187854917381168,5.0393057523512095
13,3.765773706268976,3.5830904854184147,5.688648734803427,5.422760891320889
14,4.032664882501888,3.7900861289971237,6.136983251604184,5.721319587200751
15,4.287561769030756,3.9825786801189254,6.354157294068901,6.069042468972468
16,4.47945451135261,4.381458105313539,6.780299711518685,6.420123341269869
17,4.821900861055732,4.663718811921941,7.244972942186516,6.812799573630196
18,5.031489177484479,4.82368144626322,7.593321364952868,7.175719046617651
19,5.302854208621441,5.086987761577941,8.012318630994843,7.5874180408448755
20,5.506414240034839,5.192390890237602,8.389526230280547,8.052963034511668
21,5.760049566802696,5.372790886610586,8.800988945481443,8.352786750839012
22,6.040030590238237,5.481605343785931,9.218580566810953,8.794396593621922
23,6.187976662195007,5.638025034498163,9.60416803515035,9.242553578882653
24,6.330404955151509,5.8172025722195055,10.028123699765377,9.641578054320405
25,6.59137905690437,5.932680602421281,10.094135361057841,10.000086243079531
26,6.86435258795202,6.07803172613371,10.177274425882706,10.334275098237088
27,7.057333117352153,6.308579825020414,10.326190175500207,10.743780939379597
28,7.160773667516031,6.511282316844908,10.523545133081326,11.093674582224905
29,7.3794105679086766,6.662287727255693,10.688632323779087,11.387345278093164
30,7.5970337787159306,6.743308289339898,10.900520357706549,11.6519768390226
31,7.860347776037166,6.927152435664743,11.249440599657703,12.093498044377903
32,7.995828000327611,7.221252596550973,11.524401185695634,12.4774591086886
33,8.222556628047398,7.3801611517559,11.828669170902206,12.877858047121794
34,8.401378159372555,7.636078812134859,12.130265173300746,13.20916092799754
35,8.543492369739539,7.854118132667362,12.442681765881153,13.539674241090385
36,8.796556665982083,8.078210322690282,12.782375625706358,13.889552398565295
37,8.97388872117273,8.3024466372758,13.120308958456329,14.18012034958156
38,9.212760491082717,8.38527688291924,13.349353632487118,14.449812303073056
39,9.474637856358587,8.528738102537673,13.76652642787631,14.730070231890332
40,9.74567250268081,8.77123646354572,14.119363695144457,15.095085121217588
41,9.884506573202776,8.955573971042904,14.429915629611722,15.426428525014225
42,10.075014956379432,9.115256648450705,14.83817657864472,15.658368713138668
43,10.234041704515958,9.277253391736817,15.262539540911828,15.958989133482138
44,10.398378954215278,9.42201120062393,15.572197322105563,16.40043298928768
45,10.646191674163216,9.607898596397414,15.916146372118604,16.71907023865505
46,10.832872970274158,9.6609245813244,16.225495947071114,17.004873476302887
